,itemLabel,lat,lon,address,url,thingLabel,description,fetched_coordinates,tier,color
0,Alter Elbtunnel ,53.544,9.9665, , ,See_Harbour area,"Completed in 1911, it links both sides of the river Elbe. A lift or stairs bring you the 24 m down into the tunnel. You then walk through one of its two 427-m-long pipes having 12 m of water over your head. At the other side, you again walk up the stairs or take a lift. The tunnel is decorated with ceramic arts of maritime motifs (e.g. fish, mussels, seals, old boots). For pedestrians and bicycles it is free and open all day and night, every day. Even cars can pass though the tunnel (only M-F 05:30-20:00 for €2) being brought down with four lifts.","(53.544, 9.9665)",wikivoyage,red
0,Museumshafen Oevelgönne ,53.543611,9.914167, ,http://www.museumshafen-oevelgoenne.de/ ,See_Harbour area,Historical boats.,"(53.543611, 9.914167)",wikivoyage,red
0,Hamburger Dom ,53.553889,9.970833, ,http://www.hamburger-dom.de/ ,See_Sankt Pauli,"A large fair held at Heiligengeistfeld fair ground. With three fairs (spring, summer and winter) per year it is the biggest and the longest fair throughout Germany and attracts every one approximately ten million visitors per year.","(53.553889, 9.970833)",wikivoyage,red
0,Reeperbahn ,53.549444,9.962278, , ,See_Sankt Pauli,"A street and entertainment district in Hamburg's St. Pauli district, one of the two centres of Hamburg's nightlife (with [[Hamburg/Altona-St._Pauli#Schanzenviertel","(53.549444, 9.962278)",wikivoyage,red
1,Panoptikum ,53.5494,9.967,Spielbudenplatz 3 ,http://www.panoptikum.de ,See_Sankt Pauli,"A wax cabinet with a history of over 125 years and as such the oldest in Germany, though it has been in its current location since the 1950s. Not as big and famous as Madame Tussauds in London, nevertheless the figures have been created with love for details. Some of the older figures aren't as detailed, though that's because there were less tools and knowledge about working with wax figures back then.","(53.5494, 9.967)",wikivoyage,red
0,Flakturm IV ,53.55643,9.96984,Feldstraße , ,See_Sankt Pauli,"Right at the Heiligengeistfeld is a World War II bunker, visible from far away due to its size. Nowadays the building houses different media companies and agentures, and there's a dance club on the upper floor.","(53.55643, 9.96984)",wikivoyage,red
0,Sankt Pauli Museum ,0.0,0.0,Davidstraße 17 ,http://st-pauli-museum.com ,See_Sankt Pauli,,"(0, 0)",wikivoyage,red
1,St. Pauli Archiv ,53.5533,9.95753,Paul Roosen Straße 30 ,http://www.st-pauli-archiv.de ,See_Sankt Pauli,Archive for the city district and history workshop. Arranges very interesting themed walks around St. Pauli.,"(53.5533, 9.95753)",wikivoyage,red
0,Hafenstraße ,53.546389,9.959444, , ,See_Sankt Pauli,"The street was a place for squatters in the 1980s and was well known by the media when there were ""battles"" between the Autonomous movement and the police. Some squats still exist there, though the ""80s-Myth"" is dead. You can go to the Punksbar ""onkel otto"" or eat at the ""VoKü"" (""Volxküche"" - a group cooking event, at which the meal is served free of charge or at cost).","(53.546389, 9.959444)",wikivoyage,red
1,Beatles-Platz ,53.549838,9.957293, , ,See_Sankt Pauli,"There is a sculpture honouring the Beatles. Also in the Reeperbahn area are clubs where the Beatles played at various times from 1960 to 1962, including the Indra club and Star Club.","(53.549838, 9.957293)",wikivoyage,red
2,Grosse Freiheit ,53.550556,9.9575, , ,See_Sankt Pauli,"In the pedestrian street there are a lot of bars and clubs - a great place to go in the evening, although it's very crowded and it may get a bit dangerous in the weekend. On weekdays, it is harmless here - a low-budget tip is, 99 Cent Bar, which offers really many drinks for basically €1. On the weekend, you will have to pay an entrance fee of €1 but it's still the best place to go drinking on a budget. The street was named in 1610 after the fact that Count Ernest of Schaumburg and Holstein-Pinneberg had granted religious freedom to non-Lutherans such as Mennonites and Roman Catholics to practice their faith here and commercial freedom for handcrafters not enrolled in the else compelling guilds. Today it is part of the red light district.","(53.550556, 9.9575)",wikivoyage,red
3,Hans-Albers-Platz ,53.54867,9.96087, , ,See_Sankt Pauli,Between Reeperbahn and Herbertstraße there's a memorial for an actor who was advertising the Kiez (Reeperbahn). Especially the movie ''Große Freiheit Nummer 7'' helped making the Kiez famous.,"(53.54867, 9.96087)",wikivoyage,red
0,Herbertstraße ,53.54807,9.96162, , ,See_Sankt Pauli,"The epicenter of the red-light district, this short street runs parallel to Reeperbahn is closed off by gates from both ends. Adults only and photography is strictly banned.","(53.54807, 9.96162)",wikivoyage,red
0,Spielbudenplatz ,53.54956,9.9649, , ,See_Sankt Pauli,"The place got its name from the entertainers putting up shows here for sailors from all over the world back in the day. For example Mr. Hagenback (who opened the zoo park in the city) showcased his sea lions here. Today it is surrounded by several venues including '''St. Pauli theater''', '''Schmidt's Tivoli''' , '''Schmidt's Theater''' and '''Operettenhaus'''.","(53.54956, 9.9649)",wikivoyage,red
0,Hafenstraße ,53.546389,9.959444, , ,See_Sankt Pauli_Streets and squares,"The street was a place for squatters in the 1980s and was well known by the media when there were ""battles"" between the Autonomous movement and the police. Some squats still exist there, though the ""80s-Myth"" is dead. You can go to the Punksbar ""onkel otto"" or eat at the ""VoKü"" (""Volxküche"" - a group cooking event, at which the meal is served free of charge or at cost).","(53.546389, 9.959444)",wikivoyage,red
1,Beatles-Platz ,53.549838,9.957293, , ,See_Sankt Pauli_Streets and squares,"There is a sculpture honouring the Beatles. Also in the Reeperbahn area are clubs where the Beatles played at various times from 1960 to 1962, including the Indra club and Star Club.","(53.549838, 9.957293)",wikivoyage,red
2,Grosse Freiheit ,53.550556,9.9575, , ,See_Sankt Pauli_Streets and squares,"In the pedestrian street there are a lot of bars and clubs - a great place to go in the evening, although it's very crowded and it may get a bit dangerous in the weekend. On weekdays, it is harmless here - a low-budget tip is, 99 Cent Bar, which offers really many drinks for basically €1. On the weekend, you will have to pay an entrance fee of €1 but it's still the best place to go drinking on a budget. The street was named in 1610 after the fact that Count Ernest of Schaumburg and Holstein-Pinneberg had granted religious freedom to non-Lutherans such as Mennonites and Roman Catholics to practice their faith here and commercial freedom for handcrafters not enrolled in the else compelling guilds. Today it is part of the red light district.","(53.550556, 9.9575)",wikivoyage,red
3,Hans-Albers-Platz ,53.54867,9.96087, , ,See_Sankt Pauli_Streets and squares,Between Reeperbahn and Herbertstraße there's a memorial for an actor who was advertising the Kiez (Reeperbahn). Especially the movie ''Große Freiheit Nummer 7'' helped making the Kiez famous.,"(53.54867, 9.96087)",wikivoyage,red
0,Herbertstraße ,53.54807,9.96162, , ,See_Sankt Pauli_Streets and squares,"The epicenter of the red-light district, this short street runs parallel to Reeperbahn is closed off by gates from both ends. Adults only and photography is strictly banned.","(53.54807, 9.96162)",wikivoyage,red
0,Spielbudenplatz ,53.54956,9.9649, , ,See_Sankt Pauli_Streets and squares,"The place got its name from the entertainers putting up shows here for sailors from all over the world back in the day. For example Mr. Hagenback (who opened the zoo park in the city) showcased his sea lions here. Today it is surrounded by several venues including '''St. Pauli theater''', '''Schmidt's Tivoli''' , '''Schmidt's Theater''' and '''Operettenhaus'''.","(53.54956, 9.9649)",wikivoyage,red
0,Rote Flora ,53.56199,9.9615, ,https://www.nadir.org/nadir/initiativ/roteflora/ ,See_Schanzenviertel,"This building used to be the last squatted house in Hamburg, it's now left to the squatters for free by the owner. During the week, it is turned into a café, concerts of various styles or other events may also take place. On some days there is cheap (mostly vegan) food available. You can sometimes find fantastic parties for small prices on Friday and Saturday.","(53.56199, 9.9615)",wikivoyage,red
0,Christianskirche ,53.546944,9.932778, , ,See_Ottensen,Baroque church in Ottensen.,"(53.546944, 9.932778)",wikivoyage,red
1,Zeise Hallen ,53.5543,9.9267,Friedensallee 7-9 ,https://www.hamburg.de/altona/baudenkmaeler/2847142/zeisehallen/ ,See_Ottensen,"The halls were built in 1857 for the Zeise company manufacturing ship parts. The company went bust in 1979, and nowadays the cultural heritage building is used as a cultural center with a movie theater.","(53.5543, 9.9267)",wikivoyage,red
0,Planten un Blomen ,53.561111,9.983333, ,http://www.plantenunblomen.hamburg.de/ ,See_Parks,"This park is partially on the old city wall of Hamburg. Already in the 1930s the former zoological park was remodeled into a bird and entertainment park for the Lower German Garden Exhibition (Niederdeutsche Gartenschau). Afterwards it was rebuilt for three international garden shows in 1953, 1963 and 1973. The botanical garden was turned into a park landscape, and was moved to Klein Flottbek in [[Hamburg/Altona-St. Pauli","(53.561111, 9.983333)",wikivoyage,red
1,Jenisch park ,53.5525,9.865556, , ,See_Parks,"The oldest landscaped park in Hamburg. Two museums, Jenisch House and Ernst Barlach House, are in the park. Flottbek River flows through the park and into the Elbe at Teufelsbrück.","(53.5525, 9.865556)",wikivoyage,red
2,Baurs Park ,53.556389,9.814167, , ,See_Parks,Nice park with views to the Elbe river.,"(53.556389, 9.814167)",wikivoyage,red
3,Loki Schmidt Garten ,53.562222,9.861111,Ohnhorststraße ,https://www.biologie.uni-hamburg.de/loki-schmidt-garten.html ,See_Parks,"For a century and a half, the botanical garden was situated in the current Planten un Blomen park, where the tropical greenhouses still remain. In 1979, the botanical garden was relocated to its current place in the Klein Flottbek district. In the southern part of the park there are several themed gardens with medical plants, farm plants, plants featured in the Bible, conifers, fragnant plants, poisonous plants, threatened plants, crops, roses and a desert garden. The central part is dedicated to the science categorizing plants. There you can see plants from temperate parts of the world; Eurasia, North America and far southern South America. In the Alpinium there are plants from the high mountain areas of Europe. The park is named Loki Schmidt garden after the biologist Loki Schmidt, wife of the former German federal chancellor Helmut Schmidt.","(53.562222, 9.861111)",wikivoyage,red
0,St. Pauli Theater ,53.54915,9.96297, ,http://www.st-pauli-theater.de ,Do,It opened in 1841 as the Urania Theater and took its present name in 1941.,"(53.54915, 9.96297)",wikivoyage,red
1,Schmidt Theater ,53.5491358,9.9638746, ,https://www.tivoli.de/ ,Do,"Schmidt Theater is a private theater at Spielbudenplatz. It consists of two venues, the ''Schmidt Theater'' itself and the ''Schmidts Tivoli'' (also known as ''Grosses Haus''), which is just a stone's throw away.","(53.5491358, 9.9638746)",wikivoyage,red
0,--,53.5460882,9.9608881,,,Do,,"(53.5460882, 9.9608881)",wikivoyage,red
0,--,53.5460882,9.9608881,,,Do,,"(53.5460882, 9.9608881)",wikivoyage,red
0,--,53.5460882,9.9608881,,,Do, Travestieshow ,"(53.5460882, 9.9608881)",wikivoyage,red
0,--,53.5460882,9.9608881,,,Do,,"(53.5460882, 9.9608881)",wikivoyage,red
0,Hafenrundfahrten,53.5454199,9.9640059,,,Do,"From Landungsbrücken, you can make boat tours into the harbour, available from various companies and take around an hour. Big ships provide more comfort, but smaller ships also go through the Speicherstadt. Both are well worth the money. Inquire about English language tours.","(53.5454199, 9.9640059)",wikivoyage,red
0,HADAG Ferries ,0.0,0.0, , ,Do,"A low-budget alternative for a boat tour on the river Elbe. A part of Hamburg's public transport system (HVV). If you have already bought a HVV day ticket, the ride is free. Most tourists take ferry 62 from Landungsbrücken to Finkenwerder, via Neumühlen with the museum harbour Oevelgönne. The whole ride to Finkenwerder and return takes about an hour, and on weekends with good weather this ferry will be very full. In Finkenwerder, you can continue with another ferry to Teufelsbrück (Line 64 which is also part of the HVV) or just walk around on this island, which is a quarter of Hamburg. It has nice old houses, some places to eat and a great view of the harbor business as it is close to the container terminal. Another route from Landungsbrücken is the ferry line number 72 in the Hafencity to the station Elbphilharmonie. You have a good view to the harbour with the Überseebrücke and Sandtorhöft.","(0, 0)",wikivoyage,red
0,On Stage ,53.55055,9.93321,Am Felde 56 ,http://www.on-stage.de/ ,Do,Fitness center and dance studio.,"(53.55055, 9.93321)",wikivoyage,red
0,--,53.5460882,9.9608881,,,Do,,"(53.5460882, 9.9608881)",wikivoyage,red
1,--,53.5460882,9.9608881,,,Do,,"(53.5460882, 9.9608881)",wikivoyage,red
0,St. Pauli Theater ,53.54915,9.96297, ,http://www.st-pauli-theater.de ,Do_Theater,It opened in 1841 as the Urania Theater and took its present name in 1941.,"(53.54915, 9.96297)",wikivoyage,red
1,Schmidt Theater ,53.5491358,9.9638746, ,https://www.tivoli.de/ ,Do_Theater,"Schmidt Theater is a private theater at Spielbudenplatz. It consists of two venues, the ''Schmidt Theater'' itself and the ''Schmidts Tivoli'' (also known as ''Grosses Haus''), which is just a stone's throw away.","(53.5491358, 9.9638746)",wikivoyage,red
