,ao_link,lat,lon,itemLabel,description,tier,color,address,url,thingLabel,fetched_coordinates,location,distance,item,sitelinks,placeLabel,articleDE,articleEN,thing,to_drop_key
0,,53.5545,9.9381,Meininger Hotel ,"Double rooms start at €45 per person, dormitory starts at €18. Breakfast €5.90. Distances: 0.5&nbsp;km Bahnhof Altona.",wikivoyage,red,Goetheallee 11 ,http://www.meininger-hotels.com/en/hotels/hamburg/ ,Sleep_Budget_Economy hotels,"(53.5545, 9.9381)",,,,,,,,,"(53.5545, 9.9381)"
6,,53.56042,9.96007,Superbude St. Pauli ,"Cool area with lots of hip shops, bars and near the football stadium. Large and clean, safe neighborhood.",wikivoyage,red,Juliusstraße 1 - 7 ,http://www.superbude.de/hostel-hamburg-st-pauli/ ,Sleep_Budget_Hostels,"(53.56042, 9.96007)",,,,,,,,,"(53.56042, 9.96007)"
5,,53.5537,9.9301,Schanzenstern Altona ,70 beds.,wikivoyage,red,Kleine Rainstraße 24-26 ,http://www.schanzenstern-altona.de/ ,Sleep_Budget_Hostels,"(53.5537, 9.9301)",,,,,,,,,"(53.5537, 9.9301)"
4,,53.5494,9.958,Kiezbude ,"Peter, the owner has done a tremendous job of turning an old brothel into a very unique hostel. The rooms might remind you of their former purpose but are very clean and convenient.",wikivoyage,red,Lincolnstraße 2 ,http://www.kiezbude.com/ ,Sleep_Budget_Hostels,"(53.5494, 9.958)",,,,,,,,,"(53.5494, 9.958)"
3,,53.5637,9.9593,Instant Sleep Backpacker Hostel ,"45 beds, provides a kitchen. Also in Schanzenviertel.",wikivoyage,red,Max-Brauer-Allee 277 ,http://www.instantsleep.de/ ,Sleep_Budget_Hostels,"(53.5637, 9.9593)",,,,,,,,,"(53.5637, 9.9593)"
2,,53.562,9.9649,Schanzenstern ,"In the middle of the trendy quarter of Schanzenviertel, 50 beds.",wikivoyage,red,Bartelsstraße 12 ,http://www.schanzenstern.de ,Sleep_Budget_Hostels,"(53.562, 9.9649)",,,,,,,,,"(53.562, 9.9649)"
1,,53.5572,9.9587,Backpackers St. Pauli ,,wikivoyage,red,Bernstorffstr. 98 ,http://www.backpackers-stpauli.de ,Sleep_Budget_Hostels,"(53.5572, 9.9587)",,,,,,,,,"(53.5572, 9.9587)"
0,,53.5501,9.9583,AO Hostel Reeperbahn ,,wikivoyage,red,Reeperbahn 154 ,http://www.aohostels.com/en/hamburg/ ,Sleep_Budget_Hostels,"(53.5501, 9.9583)",,,,,,,,,"(53.5501, 9.9583)"
0,,53.5459,9.9659,Dock 3,"Beach club right at the Elbe bank, next to Hamburg del Mar. View to Elbe just from the front row.",wikivoyage,red,St.-Pauli-Landungsbrücken/Parkdeck,http://www.dock3beachclub.de/,Drink_Beach clubs,"(53.5459, 9.9659)",,,,,,,,,"(53.5459, 9.9659)"
0,,53.546,9.9649,Hamburg del Mar,"Beach club right at the Elbe bank, next to Dock 3. View to Elbe just from the front row.",wikivoyage,red,St.-Pauli-Landungsbrücken/Parkdeck,http://hamburg-del-mar.de/,Drink_Beach clubs,"(53.546, 9.9649)",,,,,,,,,"(53.546, 9.9649)"
0,,53.546,9.9622,Strand Pauli,"Beachclub on different floors right at Elbe, hence great views of the river from almost all places.",wikivoyage,red,Hafenstraße 89,http://strandpauli.de/,Drink_Beach clubs,"(53.546, 9.9622)",,,,,,,,,"(53.546, 9.9622)"
0,,53.55701,9.96697,Karo Beach,"Beachclub in Karo-Viertel. Big sand beach but no water, also family friendly.",wikivoyage,red,Neuer Kamp 31,http://www.karo-beach.de/,Drink_Beach clubs,"(53.55701, 9.96697)",,,,,,,,,"(53.55701, 9.96697)"
0,,53.5446,9.9053,Strandperle,"Considered the only ""true"" beach club right at the Elbe river bank with undisturbed views of the passing ships.",wikivoyage,red,Oevelgönne 60,https://www.strandperle-hamburg.de/,Drink_Beach clubs,"(53.5446, 9.9053)",,,,,,,,,"(53.5446, 9.9053)"
0,,53.5573,9.9317,kir ,"Gay party called ""Love Pop"" on Wednesdays and every 2nd Friday in the month from 23:00.",wikivoyage,red,Barnerstr. 16 ,http://www.kir-hamburg.de ,Drink_LGBT,"(53.5573, 9.9317)",,,,,,,,,"(53.5573, 9.9317)"
7,,53.54984,9.9594,Zur Ritze ,"Zur Ritze is fairly easy to find. It's near the Beatlesplatz at Reeperbahn; follow the signage down a small alley to the almost legendary door. The bar is almost always open, and it's a beautiful place to sit and talk all night. Having a nice night here won't break the bank, and it's a place to meet people who have made the Kiez the place it is today. The walls are full of photos, and in the basement there's a boxing ring where you can see local boxers training, and sometimes there are matches.",wikivoyage,red,Reeperbahn 140 ,https://www.zurritze.com/ ,Drink_Bars,"(53.54984, 9.9594)",,,,,,,,,"(53.54984, 9.9594)"
6,,53.54711,9.96159,Washington-Bar ,Relaxed bar covered in Hunter S. Thompson quotes with atmosphere to match. Small dance floor with DJ who plays everything from psychedelic jazz to German hip-hop. Excellent selection of gin&tonics.,wikivoyage,red,Bernhard-Nocht Str. 79 ,http://www.washingtonbar.de/ ,Drink_Bars,"(53.54711, 9.96159)",,,,,,,,,"(53.54711, 9.96159)"
5,,53.5537997,9.9631893,Shebeen ,"Cheap & cheerful bar with minimalist decoration celebrating St.Pauli FC and other friendly clubs. It's a hangout of the St.Pauli Ultras. Outsiders very welcome, but if you don't agree with what St.Pauli stands for, this is not the place to be. After matches it can get a bit rough if the competition decides to come visit.",wikivoyage,red,Hein-Hoyer-Straße 78 ,https://www.facebook.com/ShebeenSanktPauli/ ,Drink_Bars,"(53.5537997, 9.9631893)",,,,,,,,,"(53.5537997, 9.9631893)"
4,,53.55589,9.962842,Eldorado ,"1960s and 1970s music in entirely period setting, with wallpaper and ceiling that seem to be completely original and at least 40 years old, and furniture to match.",wikivoyage,red,Wohlwillstraße 50 ,http://www.eldoradostpauli.de/ ,Drink_Bars,"(53.55589, 9.962842)",,,,,,,,,"(53.55589, 9.962842)"
3,,53.5475732,9.9618858,Komet ,"1950s, 60s and 70s rock, soul, R&B and similar in an entirely appropriate setting with cinema couches, pulp film posters and a (rather decrepit) Wurlitzer.",wikivoyage,red,Erichstraße 11 ,http://www.komet-st-pauli.de/ ,Drink_Bars,"(53.5475732, 9.9618858)",,,,,,,,,"(53.5475732, 9.9618858)"
2,,53.5481381,9.9633364,Gun Club ,"Grungy but friendly punk bar in a cellar just off the Davidstraße. Came second in Hamburg Mexikanercontest (Mexikaner is a shot drink very similar to a bloody mary), and it shows - definitely the recommended drink here.",wikivoyage,red,Hopfenstraße 32 ,https://www.facebook.com/gunclubstpauli ,Drink_Bars,"(53.5481381, 9.9633364)",,,,,,,,,"(53.5481381, 9.9633364)"
1,,53.56208,9.96223,BPSchanzen1 ,"A tiny bar that houses many different DJs. The atmosphere is very friendly and good music is played. It's opposite the house that is occupied by various leftist fractions. (The yellow building with all the graffiti, named 'rote Flora'.)",wikivoyage,red, ,http://www.myspace.com/barprojekt1 ,Drink_Bars,"(53.56208, 9.96223)",,,,,,,,,"(53.56208, 9.96223)"
0,,53.54635,9.95437,Christiansen's Fine Drinks & Cocktails ,"Award-winning bar (Playboy Bar of the Year 1998, Best Bartender 2000, Marcellinos Top 10, etc.), open M-Sa at 20:00.",wikivoyage,red,Pinnasberg 60 ,http://www.christiansens.de/ ,Drink_Bars,"(53.54635, 9.95437)",,,,,,,,,"(53.54635, 9.95437)"
3,,53.56239,9.96184,Piazza ,"You will find a lot of bars and cafés here, many of Portuguese or Spanish background.",wikivoyage,red, , ,Drink_Cafes,"(53.56239, 9.96184)",,,,,,,,,"(53.56239, 9.96184)"
2,,53.55208,9.9291,MarYSol ,A tapas bar.,wikivoyage,red,Ottenser Hauptstraße 36 , ,Drink_Cafes,"(53.55208, 9.9291)",,,,,,,,,"(53.55208, 9.9291)"
1,,53.55165,9.92743,La Tazza d'oro ,,wikivoyage,red,Ottenser Hauptstraße 53 , ,Drink_Cafes,"(53.55165, 9.92743)",,,,,,,,,"(53.55165, 9.92743)"
0,,53.5586,9.9726,Cafe Klatsch ,A small cafe serving breakfast and other tidbits in a very cozy environment with friendly staff.,wikivoyage,red,Glashüttenstraße 17 , ,Drink_Cafes,"(53.5586, 9.9726)",,,,,,,,,"(53.5586, 9.9726)"
2,,53.55037,9.95764,Tunnel ,"If you are more into Trance, Techno and Schranz the Tunnel might be a good place.",wikivoyage,red,Große Freiheit 10 ,http://www.tunnel.de ,Drink_Party,"(53.55037, 9.95764)",,,,,,,,,"(53.55037, 9.95764)"
1,,53.5565,9.9702,Uebel und Gefährlich ,"In a former bunker from World War II, it can be found near St. Pauli in Feldstraße. Easy to reach with the metro U3. Music used to be more hard house and electro but is changing nowadays from day to day.",wikivoyage,red,Feldstraße 66 ,http://www.uebelundgefaehrlich.com ,Drink_Party,"(53.5565, 9.9702)",,,,,,,,,"(53.5565, 9.9702)"
0,,53.55006,9.96612,Baalsaal ,"St. Pauli, ext to the Spielbudenplatz. Usually house and electro, sometimes drum'n'bass.",wikivoyage,red,Reeperbahn 25 ,http://www.baalsaal.com ,Drink_Party,"(53.55006, 9.96612)",,,,,,,,,"(53.55006, 9.96612)"
6,,53.55079,9.96114,Headcrash ,Concert location and club.,wikivoyage,red,Hamburger Berg 13 ,http://www.headcrash-hamburg.com/ ,Drink_Live music (Rock),"(53.55079, 9.96114)",,,,,,,,,"(53.55079, 9.96114)"
5,,53.5581,9.968,Knust ,Concert location and club,wikivoyage,red,Neuer Kamp 30 ,https://www.knusthamburg.de ,Drink_Live music (Rock),"(53.5581, 9.968)",,,,,,,,,"(53.5581, 9.968)"
4,,53.5497,9.95946,Molotow/Top Ten Bar ,Concert location and club.,wikivoyage,red,Reeperbahn 136 ,http://www.molotowclub.com ,Drink_Live music (Rock),"(53.5497, 9.95946)",,,,,,,,,"(53.5497, 9.95946)"
3,,53.55011,9.95673,Thomas Read ,Irish pub.,wikivoyage,red,Nobistor 10 ,https://www.thomasread.de,Drink_Live music (Rock),"(53.55011, 9.95673)",,,,,,,,,"(53.55011, 9.95673)"
2,,53.55006,9.96629,Lehmitz ,,wikivoyage,red,Reeperbahn 17 , ,Drink_Live music (Rock),"(53.55006, 9.96629)",,,,,,,,,"(53.55006, 9.96629)"
1,,53.54861,9.96111,Molly Malone ,,wikivoyage,red,Hans-Albers-Platz 20 ,http://www.molly-malone-hh.de/ ,Drink_Live music (Rock),"(53.54861, 9.96111)",,,,,,,,,"(53.54861, 9.96111)"
0,,53.54893,9.96114,The Academy ,People in wheelchairs not always welcome.,wikivoyage,red,Hans-Albers-Platz 16 ,http://theacademy-hh.de ,Drink_Live music (Rock),"(53.54893, 9.96114)",,,,,,,,,"(53.54893, 9.96114)"
0,,53.54449,9.93589,Fischereihafen-Restaurant ,"Große Elbstraße 143. Excellent view of parts of the port and the river Elbe. Many celebs have dined here, including English royals.",wikivoyage,red,Große Elbstraße 143 ,http://www.fischereihafen-restaurant-hamburg.de/ ,Eat_Splurge,"(53.54449, 9.93589)",,,,,,,,,"(53.54449, 9.93589)"
1,,53.56201,9.97156,Delta Bistro ,"Surprisingly cozy atmosphere. High quality meat and fish, but the menu offers some vegetarian dishes, too. Dishes are huge and the preparation quality comes close to star-awarded locations. It is advisable to reserve a table in advance, especially on Fridays and Saturdays in the autumn and winter months.",wikivoyage,red,Lagerstraße 11 ,http://www.delta-hamburg.de/en/bistro-start.php ,Eat_Mid-range,"(53.56201, 9.97156)",,,,,,,,,"(53.56201, 9.97156)"
0,,53.56313,9.96614,Bullerei ,Modern and cool steak restaurant.,wikivoyage,red,"Lagerstraße 34, B ",http://www.bullerei.com/ ,Eat_Mid-range,"(53.56313, 9.96614)",,,,,,,,,"(53.56313, 9.96614)"
2,,53.56441,9.96535,Falafelstern ,,wikivoyage,red,Schanzenstraße 111 , ,Eat_Budget_Falafel,"(53.56441, 9.96535)",,,,,,,,,"(53.56441, 9.96535)"
1,,53.55881,9.96532, Azeitona ,There you can also get other great oriental food and smoke a shisha.,wikivoyage,red,Beckstraße 17-19 , ,Eat_Budget_Falafel,"(53.55881, 9.96532)",,,,,,,,,"(53.55881, 9.96532)"
0,,53.56402,9.96525,Falafel factory ,,wikivoyage,red,Schanzenstraße 101 , ,Eat_Budget_Falafel,"(53.56402, 9.96525)",,,,,,,,,"(53.56402, 9.96525)"
2,,53.56245,9.96348,Pamukkale Grill and Restaurant ,One of the oldest Doener stores in Hamburg. Operates a takeaway bistro and a restaurant.,wikivoyage,red,Susannenstraße 34-35 , ,Eat_Budget_Döner,"(53.56245, 9.96348)",,,,,,,,,"(53.56245, 9.96348)"
1,,53.56239,9.96399,Lokmam ,It is not without reason that a lot of Turkish people love this place. Take the S11/S31 subway and get out at Sternschanze. From there Lokmam is seven minutes away.,wikivoyage,red,Susannenstraße 16 , ,Eat_Budget_Döner,"(53.56239, 9.96399)",,,,,,,,,"(53.56239, 9.96399)"
0,,53.5526,9.9363,Köz Urfa ,,wikivoyage,red,Paul-Nevermann-Platz 2-4 ,http://www.kozurfa.de ,Eat_Budget_Döner,"(53.5526, 9.9363)",,,,,,,,,"(53.5526, 9.9363)"
5,,53.546871,9.960631,Kombüse ,"Mexican meets Hamburg punk/alternative. Excellent fresh ingredients. Vegan & veggie options (but also meat for the carnivores), with a huge range of hot sauces. Prices are low (€10.50 or less as of April 2015) and portions are huge.",wikivoyage,red,Bernhard Nocht Str 51 ,https://www.facebook.com/BurritoHamburg ,Eat_Budget,"(53.546871, 9.960631)",,,,,,,,,"(53.546871, 9.960631)"
4,,53.56222,9.96783,Ristorante Borsalino ,"Sternstraße 125, three minutes from S-Bahn station Sternschanze in the trendy neighbourhood of Schanzenviertel. Pizzas start from €6, fresh pasta is around €7-10 (try Pasta Mista), the meat dishes are delicious (it is right next to the ""Schlachthof""-Slaughterhouse) and the four course menu is at €19.50. From 12:00-15:00 they serve a lunch menu for €6.50. Reservations recommended.",wikivoyage,red, ,http://www.ristorante-borsalino.de ,Eat_Budget,"(53.56222, 9.96783)",,,,,,,,,"(53.56222, 9.96783)"
3,,53.558,9.9674,Feldstern ,Cozy pub/restaurant with affordable German food and outside seating in the summer. Nice lunch menu from 12:00-16:00 on weekdays.,wikivoyage,red,Sternstraße 2 , ,Eat_Budget,"(53.558, 9.9674)",,,,,,,,,"(53.558, 9.9674)"
2,,53.5637,9.8082,Lühmanns Teestube ,"Friendly local café. Light fare and local specialties, wonderful pies, and baked goods. Their Cornish tea with fresh scones is worth trying.",wikivoyage,red,Blankeneser Landstraße 29 ,http://www.luehmanns-teestube.de/ ,Eat_Budget,"(53.5637, 9.8082)",,,,,,,,,"(53.5637, 9.8082)"
1,,53.54946,9.95767,Joker ,Great for a quick bite before going out in the area. Try the Oriental Chicken!,wikivoyage,red,Reeperbahn 153 , ,Eat_Budget,"(53.54946, 9.95767)",,,,,,,,,"(53.54946, 9.95767)"
0,,53.54578,9.95219,St. Pauli Fischmarkt ,"For Germans, it's a classic to eat bread with fish on St. Pauli Fischmarkt, especially very early in the Sunday morning (meaning 05:00 - 09:30) when visiting Hamburg. If for breakfast or as an after-party snack may depend on your inner clock, but if you are a fresh fish lover it is absolutely worth it since this fish was just fished during the night in Nordsee.",wikivoyage,red,,,Eat_Budget,"(53.54578, 9.95219)",,,,,,,,,"(53.54578, 9.95219)"
1,,53.55851,9.9499,Kleidermarkt ,New and second-hand.,wikivoyage,red,Max-Brauer-Allee 174 , ,Buy_Vintage and second-hand fashion,"(53.55851, 9.9499)",,,,,,,,,"(53.55851, 9.9499)"
0,,53.55822,9.97055,Hot Dogs ,Best assorted true vintage and deadstock clothing of the past 15 to 90 years you will be able to find at Hot Dogs.,wikivoyage,red,Marktstraße 38 , ,Buy_Vintage and second-hand fashion,"(53.55822, 9.97055)",,,,,,,,,"(53.55822, 9.97055)"
0,,53.55055,9.93321,On Stage ,Fitness center and dance studio.,wikivoyage,red,Am Felde 56 ,http://www.on-stage.de/ ,Do_Fitness,"(53.55055, 9.93321)",,,,,,,,,"(53.55055, 9.93321)"
0,,53.5454199,9.9640059,Hafenrundfahrten,"From Landungsbrücken, you can make boat tours into the harbour, available from various companies and take around an hour. Big ships provide more comfort, but smaller ships also go through the Speicherstadt. Both are well worth the money. Inquire about English language tours.",wikivoyage,red,,,Do_Harbour cruises,"(53.5454199, 9.9640059)",,,,,,,,,"(53.5454199, 9.9640059)"
1,,53.5491358,9.9638746,Schmidt Theater ,"Schmidt Theater is a private theater at Spielbudenplatz. It consists of two venues, the ''Schmidt Theater'' itself and the ''Schmidts Tivoli'' (also known as ''Grosses Haus''), which is just a stone's throw away.",wikivoyage,red, ,https://www.tivoli.de/ ,Do_Theater,"(53.5491358, 9.9638746)",,,,,,,,,"(53.5491358, 9.9638746)"
0,,53.54915,9.96297,St. Pauli Theater ,It opened in 1841 as the Urania Theater and took its present name in 1941.,wikivoyage,red, ,http://www.st-pauli-theater.de ,Do_Theater,"(53.54915, 9.96297)",,,,,,,,,"(53.54915, 9.96297)"
3,,53.562222,9.861111,Loki Schmidt Garten ,"For a century and a half, the botanical garden was situated in the current Planten un Blomen park, where the tropical greenhouses still remain. In 1979, the botanical garden was relocated to its current place in the Klein Flottbek district. In the southern part of the park there are several themed gardens with medical plants, farm plants, plants featured in the Bible, conifers, fragnant plants, poisonous plants, threatened plants, crops, roses and a desert garden. The central part is dedicated to the science categorizing plants. There you can see plants from temperate parts of the world; Eurasia, North America and far southern South America. In the Alpinium there are plants from the high mountain areas of Europe. The park is named Loki Schmidt garden after the biologist Loki Schmidt, wife of the former German federal chancellor Helmut Schmidt.",wikivoyage,red,Ohnhorststraße ,https://www.biologie.uni-hamburg.de/loki-schmidt-garten.html ,See_Parks,"(53.562222, 9.861111)",,,,,,,,,"(53.562222, 9.861111)"
2,,53.556389,9.814167,Baurs Park ,Nice park with views to the Elbe river.,wikivoyage,red, , ,See_Parks,"(53.556389, 9.814167)",,,,,,,,,"(53.556389, 9.814167)"
1,,53.5525,9.865556,Jenisch park ,"The oldest landscaped park in Hamburg. Two museums, Jenisch House and Ernst Barlach House, are in the park. Flottbek River flows through the park and into the Elbe at Teufelsbrück.",wikivoyage,red, , ,See_Parks,"(53.5525, 9.865556)",,,,,,,,,"(53.5525, 9.865556)"
0,,53.561111,9.983333,Planten un Blomen ,"This park is partially on the old city wall of Hamburg. Already in the 1930s the former zoological park was remodeled into a bird and entertainment park for the Lower German Garden Exhibition (Niederdeutsche Gartenschau). Afterwards it was rebuilt for three international garden shows in 1953, 1963 and 1973. The botanical garden was turned into a park landscape, and was moved to Klein Flottbek in [[Hamburg/Altona-St. Pauli",wikivoyage,red, ,http://www.plantenunblomen.hamburg.de/ ,See_Parks,"(53.561111, 9.983333)",,,,,,,,,"(53.561111, 9.983333)"
