,ao_link,lat,lon,itemLabel,description,tier,color,address,url,thingLabel,fetched_coordinates,location,distance,item,sitelinks,placeLabel,articleDE,articleEN,thing,to_drop_key
823,,40.96861111,29.09555556,Kozyatağı,,B,violet,,,mahalle,,Point(29.09555556 40.96861111),10.888,http://www.wikidata.org/entity/Q6059115,9.0,,,https://en.wikipedia.org/wiki/Kozyata%C4%9F%C4%B1,http://www.wikidata.org/entity/Q17051044,"('40.96861111', '29.09555556')"
825,,41.025687664805,28.935414130038,Karagümrük,,B,violet,,,mahalle,,Point(28.93541413 41.025687664),4.016,http://www.wikidata.org/entity/Q6102963,9.0,,,https://en.wikipedia.org/wiki/Karag%C3%BCmr%C3%BCk,http://www.wikidata.org/entity/Q17051044,"('41.025687664805', '28.935414130038')"
826,,41.063253,28.947183,Kâğıthane Creek,,B,violet,,,river,,Point(28.9473 41.0631),6.746,http://www.wikidata.org/entity/Q6597997,9.0,,,https://en.wikipedia.org/wiki/K%C3%A2%C4%9F%C4%B1thane_Creek,http://www.wikidata.org/entity/Q4022,"('41.063253', '28.947183')"
832,,41.060909,29.035375,Kuruçeşme,,B,violet,,,mahalle,,Point(29.035375 41.060909),7.853,http://www.wikidata.org/entity/Q6601541,9.0,,,https://en.wikipedia.org/wiki/Kuru%C3%A7e%C5%9Fme,http://www.wikidata.org/entity/Q17051044,"('41.060909', '29.035375')"
833,,41.0228,28.97834,Port of Istanbul,,B,violet,,,port,,Point(28.97834 41.0228),1.837,http://www.wikidata.org/entity/Q7231163,9.0,,,https://en.wikipedia.org/wiki/Port_of_Istanbul,http://www.wikidata.org/entity/Q44782,"('41.0228', '28.97834')"
834,,41.0097,29.0166,Selim Üsküdar Mosque,,B,violet,,,külliye,,Point(29.0166 41.0097),3.437,http://www.wikidata.org/entity/Q16825097,9.0,,,"https://en.wikipedia.org/wiki/Selimiye_Mosque,_%C3%9Csk%C3%BCdar",http://www.wikidata.org/entity/Q71974,"('41.0097', '29.0166')"
838,,41.0331204,28.9771208,Akdeniz,,B,violet,,,statue,,Point(28.9771208 41.0331204),2.975,http://www.wikidata.org/entity/Q17379799,9.0,,,https://en.wikipedia.org/wiki/Akdeniz_(sculpture),http://www.wikidata.org/entity/Q179700,"('41.0331204', '28.9771208')"
839,,41.047459,29.007426,Istanbul Region (statistical),,B,violet,,,statistical territorial entity,,Point(29.007426 41.047459),5.279,http://www.wikidata.org/entity/Q19838826,9.0,,,https://en.wikipedia.org/wiki/Istanbul_region_(statistical),http://www.wikidata.org/entity/Q15042037,"('41.047459', '29.007426')"
840,,41.025666666667,28.978416666667,Saint Gregory the Illuminator Church of Galata,,B,violet,,,church building,,Point(28.978416666 41.025666666),2.155,http://www.wikidata.org/entity/Q20472836,9.0,,,https://en.wikipedia.org/wiki/Saint_Gregory_the_Illuminator_Church_of_Galata,http://www.wikidata.org/entity/Q16970,"('41.025666666667', '28.978416666667')"
841,,41.010266,28.949001,Murat Pasha Mosque,,B,violet,,,architectural structure,,Point(28.949001 41.010266),2.296,http://www.wikidata.org/entity/Q60785191,9.0,,,"https://en.wikipedia.org/wiki/Murat_Pasha_Mosque,_Aksaray",http://www.wikidata.org/entity/Q811979,"('41.010266', '28.949001')"
844,,40.9931,28.8861,Cistern of the Hebdomon,,B,violet,,,archaeological site,,Point(28.8861 40.9931),7.677,http://www.wikidata.org/entity/Q6078807,9.0,,https://de.wikipedia.org/wiki/Zisterne_von_Hebdomon,https://en.wikipedia.org/wiki/Cistern_of_the_Hebdomon,http://www.wikidata.org/entity/Q839954,"('40.9931', '28.8861')"
846,,40.96805556,29.03194444,Fenerbahçe Lighthouse,,B,violet,,,lighthouse,,Point(29.03194444 40.96805556),6.349,http://www.wikidata.org/entity/Q6085777,9.0,,https://de.wikipedia.org/wiki/Leuchtturm_Fenerbah%C3%A7e,https://en.wikipedia.org/wiki/Fenerbah%C3%A7e_Lighthouse,http://www.wikidata.org/entity/Q39715,"('40.96805556', '29.03194444')"
847,,41.0604,28.9912,Şişli Plaza,,B,violet,,,skyscraper,,Point(28.9912 41.0604),6.142,http://www.wikidata.org/entity/Q3485327,8.0,,https://de.wikipedia.org/wiki/%C5%9Ei%C5%9Fli_Plaza,https://en.wikipedia.org/wiki/%C5%9Ei%C5%9Fli_Plaza,http://www.wikidata.org/entity/Q11303,"('41.0604', '28.9912')"
848,,41.0277,28.9771,Crimea Memorial Church,,B,violet,,,architectural structure,,Point(28.9771 41.0277),2.373,http://www.wikidata.org/entity/Q5185447,8.0,,https://de.wikipedia.org/wiki/Krim-Gedenkkirche,https://en.wikipedia.org/wiki/Crimea_Memorial_Church,http://www.wikidata.org/entity/Q811979,"('41.0277', '28.9771')"
851,,40.986944444444,28.889166666667,Veliefendi Race Course,,B,violet,,,horse racing venue,,Point(28.889166666 40.986944444),7.59,http://www.wikidata.org/entity/Q2512389,8.0,,https://de.wikipedia.org/wiki/Veliefendi_Hipodromu,https://en.wikipedia.org/wiki/Veliefendi_Race_Course,http://www.wikidata.org/entity/Q11822917,"('40.986944444444', '28.889166666667')"
853,,41.0278,28.9392,Cistern of Aetius,,B,violet,,,stadium,,Point(28.9392 41.0278),3.891,http://www.wikidata.org/entity/Q17989029,8.0,,https://de.wikipedia.org/wiki/Aetius-Zisterne,https://en.wikipedia.org/wiki/Cistern_of_Aetius,http://www.wikidata.org/entity/Q483110,"('41.0278', '28.9392')"
855,,41.01667,28.975,Neorion Harbour,,B,violet,,,harbor,,Point(28.975 41.01667),1.146,http://www.wikidata.org/entity/Q18123476,8.0,,https://de.wikipedia.org/wiki/Neorion-Hafen,https://en.wikipedia.org/wiki/Neorion_Harbour,http://www.wikidata.org/entity/Q283202,"('41.01667', '28.975')"
857,,40.97593,29.07073,İstanbul Toy Museum,,B,violet,,,toy museum,,Point(29.07073 40.97593),8.651,http://www.wikidata.org/entity/Q2743371,8.0,,,https://en.wikipedia.org/wiki/Istanbul_Toy_Museum,http://www.wikidata.org/entity/Q2310465,"('40.97593', '29.07073')"
858,,41.05694444,28.82027778,Altınbaş University,,B,violet,,,private university,,Point(28.82027778 41.05694444),14.21,http://www.wikidata.org/entity/Q2756518,8.0,,,https://en.wikipedia.org/wiki/Alt%C4%B1nba%C5%9F_University,http://www.wikidata.org/entity/Q902104,"('41.05694444', '28.82027778')"
859,,41.0093,28.9802,Soğukçeşme Sokağı,,B,violet,,,street,,Point(28.9802 41.0093),0.487,http://www.wikidata.org/entity/Q3300856,8.0,,,https://en.wikipedia.org/wiki/So%C4%9Fuk%C3%A7e%C5%9Fme_Soka%C4%9F%C4%B1,http://www.wikidata.org/entity/Q79007,"('41.0093', '28.9802')"
860,,41.1182,29.0663,Yeniköy Synagogue,,B,violet,,,synagogue,,Point(29.0663 41.1182),14.562,http://www.wikidata.org/entity/Q3404711,8.0,,,https://en.wikipedia.org/wiki/Yenik%C3%B6y_Synagogue,http://www.wikidata.org/entity/Q34627,"('41.1182', '29.0663')"
861,,41.0456,28.8963,Sea Life İstanbul,,B,violet,,,public aquarium,,Point(28.8963 41.0456),7.973,http://www.wikidata.org/entity/Q4809463,8.0,,,https://en.wikipedia.org/wiki/TurkuaZoo,http://www.wikidata.org/entity/Q2281788,"('41.0456', '28.8963')"
863,,41.0486,28.9944,Teşvikiye,,B,violet,,,mahalle,,Point(28.9944 41.0486),4.945,http://www.wikidata.org/entity/Q5274738,8.0,,,https://en.wikipedia.org/wiki/Te%C5%9Fvikiye,http://www.wikidata.org/entity/Q17051044,"('41.0486', '28.9944')"
865,,41.01667,28.94788,İskender Pasha Mosque,,B,violet,,,architectural structure,,Point(28.94788 41.01667),2.612,http://www.wikidata.org/entity/Q6045782,8.0,,,"https://en.wikipedia.org/wiki/%C4%B0skender_Pasha_Mosque,_Fatih",http://www.wikidata.org/entity/Q811979,"('41.01667', '28.94788')"
867,,40.96666667,29.06277778,Caddebostan,,B,violet,,,mahalle,,Point(29.06277778 40.96666667),8.527,http://www.wikidata.org/entity/Q6058785,8.0,,,https://en.wikipedia.org/wiki/Caddebostan,http://www.wikidata.org/entity/Q17051044,"('40.96666667', '29.06277778')"
868,,41.006929,29.035457,Koşuyolu,,B,violet,,,mahalle,,Point(29.035457 41.006929),5.0,http://www.wikidata.org/entity/Q6059322,8.0,,,"https://en.wikipedia.org/wiki/Ko%C5%9Fuyolu,_Kad%C4%B1k%C3%B6y",http://www.wikidata.org/entity/Q17051044,"('41.006929', '29.035457')"
869,,41.01111944,28.97133056,Mahmut Pasha Mosque,,B,violet,,,külliye,,Point(28.97133056 41.01111944),0.65,http://www.wikidata.org/entity/Q6070291,8.0,,,"https://en.wikipedia.org/wiki/Mahmut_Pasha_Mosque,_Emin%C3%B6n%C3%BC",http://www.wikidata.org/entity/Q71974,"('41.01111944', '28.97133056')"
873,,41.106819,29.082879,Çubuklu,,B,violet,,,mahalle,,Point(29.082879 41.106819),14.325,http://www.wikidata.org/entity/Q6074264,8.0,,,https://en.wikipedia.org/wiki/%C3%87ubuklu,http://www.wikidata.org/entity/Q17051044,"('41.106819', '29.082879')"
874,,41.04916667,28.91555556,Rami Barracks,,B,violet,,,barracks,,Point(28.91555556 41.04916667),6.945,http://www.wikidata.org/entity/Q6074552,8.0,,,https://en.wikipedia.org/wiki/Rami_Barracks,http://www.wikidata.org/entity/Q131263,"('41.04916667', '28.91555556')"
876,,41.02666667,28.98111111,Tophane Fountain,,B,violet,,,architectural structure,,Point(28.98111111 41.02666667),2.298,http://www.wikidata.org/entity/Q6077177,8.0,,,https://en.wikipedia.org/wiki/Tophane_Fountain,http://www.wikidata.org/entity/Q811979,"('41.02666667', '28.98111111')"
877,,41.04472222,28.99388889,Maçka Gondola,,B,violet,,,gondola lift,,Point(28.99388889 41.04472222),4.523,http://www.wikidata.org/entity/Q6077189,8.0,,,https://en.wikipedia.org/wiki/Ma%C3%A7ka_Gondola,http://www.wikidata.org/entity/Q1576693,"('41.04472222', '28.99388889')"
879,,41.0864,29.0713,Anadolu Hisarı,,B,violet,,,mahalle,,Point(29.0713 41.0864),11.967,http://www.wikidata.org/entity/Q6087412,8.0,,,"https://en.wikipedia.org/wiki/Anadoluhisar%C4%B1,_Beykoz",http://www.wikidata.org/entity/Q17051044,"('41.0864', '29.0713')"
880,,41.02,29.02,murder of Ahmet Yıldız,,B,violet,,,murder,,Point(29.02 41.02),4.0,http://www.wikidata.org/entity/Q6098423,8.0,,,https://en.wikipedia.org/wiki/Murder_of_Ahmet_Y%C4%B1ld%C4%B1z,http://www.wikidata.org/entity/Q132821,"('41.02', '29.02')"
881,,41.10002,29.06587,"İskender Pasha Mosque, Kanlıca",,B,violet,,,külliye,,Point(29.06587 41.10002),12.859,http://www.wikidata.org/entity/Q6104328,8.0,,,"https://en.wikipedia.org/wiki/%C4%B0skender_Pasha_Mosque,_Kanl%C4%B1ca",http://www.wikidata.org/entity/Q71974,"('41.10002', '29.06587')"
886,,40.9951,28.9309,Kennedy Avenue,,B,violet,,,avenue,,Point(28.9309 40.9951),3.977,http://www.wikidata.org/entity/Q6389586,8.0,,,https://en.wikipedia.org/wiki/Kennedy_Avenue,http://www.wikidata.org/entity/Q7543083,"('40.9951', '28.9309')"
887,,41.027851,28.9842993,Istanbul Painting and Sculpture Museum,,B,violet,,,art museum,,Point(28.9842993 41.027851),2.49,http://www.wikidata.org/entity/Q6447963,8.0,,,https://en.wikipedia.org/wiki/Istanbul_Museum_of_Painting_and_Sculpture,http://www.wikidata.org/entity/Q207694,"('41.027851', '28.9842993')"
888,,41.01,28.9632,Museum of Turkish Calligraphy Art,,B,violet,,,calligraphy museum,,Point(28.9632 41.01),1.137,http://www.wikidata.org/entity/Q6549659,8.0,,,https://en.wikipedia.org/wiki/Museum_of_Turkish_Calligraphy_Art,http://www.wikidata.org/entity/Q132718497,"('41.01', '28.9632')"
889,,41.04972222,28.93416667,Eyüp Gondola,,B,violet,,,gondola lift,,Point(28.93416667 41.04972222),5.955,http://www.wikidata.org/entity/Q6741671,8.0,,,https://en.wikipedia.org/wiki/Ey%C3%BCp_Gondola,http://www.wikidata.org/entity/Q1576693,"('41.04972222', '28.93416667')"
891,,41.0065,28.9506,Lycus,,B,violet,,,former river,,Point(28.915555555 41.043333333),6.518,http://www.wikidata.org/entity/Q6857272,8.0,,,https://en.wikipedia.org/wiki/Lycus_(river_of_Constantinople),http://www.wikidata.org/entity/Q27067659,"('41.0065', '28.9506')"
895,,40.963333333333,28.839444444444,Yeşilyurt,,B,violet,,,mahalle,,Point(28.839444444 40.963333333),12.411,http://www.wikidata.org/entity/Q8053388,8.0,,,"https://en.wikipedia.org/wiki/Ye%C5%9Filyurt,_Bak%C4%B1rk%C3%B6y",http://www.wikidata.org/entity/Q17051044,"('40.963333333333', '28.839444444444')"
896,,41.009272,28.81495,Yenibosna Merkez,,B,violet,,,mahalle,,Point(28.81495 41.009272),13.506,http://www.wikidata.org/entity/Q12812591,8.0,,,https://en.wikipedia.org/wiki/Yenibosna,http://www.wikidata.org/entity/Q17051044,"('41.009272', '28.81495')"
897,,41.037139597414,28.985724898077,Taksim Transfer Center,,B,violet,,,interchange station,,Point(28.985724898 41.037139597),3.519,http://www.wikidata.org/entity/Q16952987,8.0,,,https://en.wikipedia.org/wiki/Taksim_(Istanbul_Metro),http://www.wikidata.org/entity/Q1147171,"('41.037139597414', '28.985724898077')"
898,,41.0199,29.0292,Çinili Mosque,,B,violet,,,architectural structure,,Point(29.0292 41.0199),4.72,http://www.wikidata.org/entity/Q18515442,8.0,,,https://en.wikipedia.org/wiki/%C3%87inili_Mosque,http://www.wikidata.org/entity/Q811979,"('41.0199', '29.0292')"
901,,41.004027777778,29.019861111111,University of Health Sciences,,B,violet,,,public university,,Point(29.019861111 41.004027777),3.7,http://www.wikidata.org/entity/Q19612850,8.0,,,https://en.wikipedia.org/wiki/University_of_Health_Sciences_(Turkey),http://www.wikidata.org/entity/Q875538,"('41.004027777778', '29.019861111111')"
902,,41.035566296454,28.979656123367,St. Mary of Sakızağaç Cathedral,,B,violet,,,Catholic cathedral,,Point(28.979656123 41.035566296),3.261,http://www.wikidata.org/entity/Q27925126,8.0,,,"https://en.wikipedia.org/wiki/St._Mary_of_Sak%C4%B1za%C4%9Fa%C3%A7_Cathedral,_Istanbul",http://www.wikidata.org/entity/Q56242215,"('41.035566296454', '28.979656123367')"
903,,41.0113182,28.9804363,Museum of the Ancient Orient,,B,violet,,,museum,,Point(28.9804363 41.0113182),0.669,http://www.wikidata.org/entity/Q99397898,8.0,,,https://en.wikipedia.org/wiki/Museum_of_the_Ancient_Orient,http://www.wikidata.org/entity/Q33506,"('41.0113182', '28.9804363')"
904,,41.05,29.05,Great Istanbul Tunnel,,B,violet,,,railway tunnel,,Point(29.05 41.05),7.886,http://www.wikidata.org/entity/Q19610870,8.0,,https://de.wikipedia.org/wiki/Gro%C3%9Fer_Istanbul-Tunnel,https://en.wikipedia.org/wiki/Great_Istanbul_Tunnel,http://www.wikidata.org/entity/Q1311958,"('41.05', '29.05')"
907,,41.053627,29.05492,Vahdettin Pavilion,,B,violet,,,pavilion,,Point(29.05492 41.053627),8.459,http://www.wikidata.org/entity/Q19613348,8.0,,https://de.wikipedia.org/wiki/Vahdettin-Pavillon,https://en.wikipedia.org/wiki/Vahdettin_Pavilion,http://www.wikidata.org/entity/Q276173,"('41.053627', '29.05492')"
909,,40.999722,28.918056,Balıklı Greek Hospital,,B,violet,,,private hospital,,Point(28.918056 40.999722),4.908,http://www.wikidata.org/entity/Q2857801,7.0,,https://de.wikipedia.org/wiki/Bal%C4%B1kl%C4%B1_Rum_Hastanesi,https://en.wikipedia.org/wiki/Bal%C4%B1kl%C4%B1_Greek_Hospital,http://www.wikidata.org/entity/Q4284971,"('40.999722', '28.918056')"
910,,41.0363777778,29.0295944444,Bet Yaakov Synagogue,,B,violet,,,synagogue,,Point(29.029594444 41.036377777),5.607,http://www.wikidata.org/entity/Q4897165,7.0,,https://de.wikipedia.org/wiki/Beit-Yaakov-Synagoge,https://en.wikipedia.org/wiki/Bet_Yaakov_Synagogue,http://www.wikidata.org/entity/Q34627,"('41.0363777778', '29.0295944444')"
911,,41.02975,28.94212,Bogdan Saray,,B,violet,,,palace,,Point(28.94212 41.02975),3.843,http://www.wikidata.org/entity/Q4937471,7.0,,https://de.wikipedia.org/wiki/Bo%C4%9Fdan_Saray%C4%B1,https://en.wikipedia.org/wiki/Bogdan_Saray,http://www.wikidata.org/entity/Q16560,"('41.02975', '28.94212')"
913,,41.109444444444,29.023888888889,Diamond of Istanbul,,B,violet,,,skyscraper,,Point(29.023888888 41.109444444),12.146,http://www.wikidata.org/entity/Q1208733,7.0,,https://de.wikipedia.org/wiki/Diamond_of_Istanbul,https://en.wikipedia.org/wiki/Rams_Beyond,http://www.wikidata.org/entity/Q11303,"('41.109444444444', '29.023888888889')"
915,,41.05861111,29.05472222,Kuleli Military High School,,B,violet,,,architectural structure,,Point(29.05472222 41.05861111),8.801,http://www.wikidata.org/entity/Q6442920,7.0,,https://de.wikipedia.org/wiki/Kuleli_Asker%C3%AE_Lisesi,https://en.wikipedia.org/wiki/Kuleli_Military_High_School,http://www.wikidata.org/entity/Q811979,"('41.05861111', '29.05472222')"
918,,41.03,28.9786,Liceo Italiano,,B,violet,,,international school,,Point(28.9786 41.03),2.636,http://www.wikidata.org/entity/Q6543110,7.0,,https://de.wikipedia.org/wiki/Liceo_Italiano,https://en.wikipedia.org/wiki/Liceo_Italiano_di_Istanbul,http://www.wikidata.org/entity/Q572835,"('41.03', '28.9786')"
920,,41.042305555556,28.988305555556,Pangaltı Armenian Cemetery,,B,violet,,,destroyed building or structure,,Point(28.988305555 41.042305555),4.128,http://www.wikidata.org/entity/Q7130904,7.0,,https://de.wikipedia.org/wiki/Armenischer_Friedhof_(Pangalt%C4%B1),https://en.wikipedia.org/wiki/Pangalt%C4%B1_Armenian_Cemetery,http://www.wikidata.org/entity/Q19860854,"('41.042305555556', '28.988305555556')"
922,,41.053889,28.983889,Feriköy Protestant Cemetery,,B,violet,,,Commonwealth War Graves Commission maintained cemetery,,Point(28.983889 41.053889),5.325,http://www.wikidata.org/entity/Q5444318,7.0,,https://de.wikipedia.org/wiki/Protestantischer_Friedhof_Ferik%C3%B6y,https://en.wikipedia.org/wiki/Ferik%C3%B6y_Protestant_Cemetery,http://www.wikidata.org/entity/Q14750991,"('41.053889', '28.983889')"
924,,41.016724,29.010502,Salacak,,B,violet,,,mahalle,,Point(29.010502 41.016724),3.125,http://www.wikidata.org/entity/Q7403368,7.0,,https://de.wikipedia.org/wiki/Salacak,https://en.wikipedia.org/wiki/Salacak,http://www.wikidata.org/entity/Q17051044,"('41.016724', '29.010502')"
925,,40.9910017,29.0376538,Söğütlüçeşme railway station,,B,violet,,,interchange station,,Point(29.0376538 40.9910017),5.459,http://www.wikidata.org/entity/Q7666457,7.0,,https://de.wikipedia.org/wiki/Bahnhof_Istanbul_S%C3%B6%C4%9F%C3%BCtl%C3%BC%C3%A7e%C5%9Fme,https://en.wikipedia.org/wiki/S%C3%B6%C4%9F%C3%BCtl%C3%BC%C3%A7e%C5%9Fme_railway_station,http://www.wikidata.org/entity/Q1147171,"('40.9910017', '29.0376538')"
928,,41.026787,29.015355,Fountain of Ahmed III (Üsküdar),,B,violet,,,fountain,,Point(29.015362 41.026829),4.018,http://www.wikidata.org/entity/Q16947921,7.0,,https://de.wikipedia.org/wiki/Brunnen_vor_der_Iskele-Moschee_in_%C3%9Csk%C3%BCdar,https://en.wikipedia.org/wiki/Fountain_of_Ahmed_III_(%C3%9Csk%C3%BCdar),http://www.wikidata.org/entity/Q483453,"('41.026787', '29.015355')"
936,,41.0458,28.9883,Istanbul Congress Center,,B,violet,,,convention center,,Point(28.9883 41.0458),4.505,http://www.wikidata.org/entity/Q16850265,7.0,,https://de.wikipedia.org/wiki/Istanbul_Congress_Center,https://en.wikipedia.org/wiki/Istanbul_Congress_Center,http://www.wikidata.org/entity/Q1378975,"('41.0458', '28.9883')"
937,,41.0159,28.9658,Süleymaniye Hamam,,B,violet,,,hammam,,Point(28.9658 41.0159),1.354,http://www.wikidata.org/entity/Q749094,7.0,,,https://en.wikipedia.org/wiki/S%C3%BCleymaniye_Hamam,http://www.wikidata.org/entity/Q28077,"('41.0159', '28.9658')"
939,,41.010916666667,28.871666666667,2008 Istanbul bombings,,B,violet,,,bomb attack,,Point(28.871666666 41.010916666),8.758,http://www.wikidata.org/entity/Q1653835,7.0,,,https://en.wikipedia.org/wiki/2008_Istanbul_bombings,http://www.wikidata.org/entity/Q891854,"('41.010916666667', '28.871666666667')"
941,,41.038216,28.951102,Handan Agha Mosque,,B,violet,,,architectural structure,,Point(28.951102 41.038216),4.105,http://www.wikidata.org/entity/Q3397455,7.0,,,https://en.wikipedia.org/wiki/Handan_Agha_Mosque,http://www.wikidata.org/entity/Q811979,"('41.038216', '28.951102')"
944,,40.9948,29.0273,Hemdat Israel Synagogue,,B,violet,,,synagogue,,Point(29.0273 40.9948),4.504,http://www.wikidata.org/entity/Q3409173,7.0,,,https://en.wikipedia.org/wiki/Hemdat_Israel_Synagogue,http://www.wikidata.org/entity/Q34627,"('40.9948', '29.0273')"
945,,41.048305555556,29.025416666667,Etz Ahayim Synagogue,,B,violet,,,synagogue,,Point(29.025416666 41.048305555),6.245,http://www.wikidata.org/entity/Q3409797,7.0,,,https://en.wikipedia.org/wiki/Etz_Ahayim_Synagogue,http://www.wikidata.org/entity/Q34627,"('41.048305555556', '29.025416666667')"
946,,40.95833333,29.09555556,Bostancı,,B,violet,,,mahalle,,Point(29.09555556 40.95833333),11.378,http://www.wikidata.org/entity/Q3564169,7.0,,,https://en.wikipedia.org/wiki/Bostanc%C4%B1,http://www.wikidata.org/entity/Q17051044,"('40.95833333', '29.09555556')"
947,,41.015277777778,28.984722222222,Siege of Byzantium,,B,violet,,,siege,,Point(28.984722222 41.015277777),1.237,http://www.wikidata.org/entity/Q3625453,7.0,,,https://en.wikipedia.org/wiki/Siege_of_Byzantium_(324),http://www.wikidata.org/entity/Q188055,"('41.015277777778', '28.984722222222')"
