,ao_link,lat,lon,itemLabel,description,tier,color,address,url,thingLabel,fetched_coordinates,location,distance,item,sitelinks,placeLabel,articleDE,thing,articleEN,to_drop_key
4655,,49.45712037523,11.065064351867,Gartenhaus,,D,blue,,,vacation home,,Point(11.065064351 49.457120375),0.955,http://www.wikidata.org/entity/Q98607006,1.0,,,http://www.wikidata.org/entity/Q1371789,,"('49.45712037523', '11.065064351867')"
4656,,49.463762110295,11.070331886992,Mietshaus,,D,blue,,,revenue house,,Point(11.070331886 49.46376211),1.209,http://www.wikidata.org/entity/Q98607007,1.0,,,http://www.wikidata.org/entity/Q1577547,,"('49.463762110295', '11.070331886992')"
4657,,49.457114947148,11.06522577398,Gartenhaus,,D,blue,,,vacation home,,Point(11.065225773 49.457114947),0.944,http://www.wikidata.org/entity/Q98607005,1.0,,,http://www.wikidata.org/entity/Q1371789,,"('49.457114947148', '11.06522577398')"
4658,,49.463231819103,11.069843855956,Wohnhaus,,D,blue,,,residential building,,Point(11.069843855 49.463231819),1.172,http://www.wikidata.org/entity/Q98607011,1.0,,,http://www.wikidata.org/entity/Q11755880,,"('49.463231819103', '11.069843855956')"
4659,,49.463681956797,11.070061444151,Mietshaus,,D,blue,,,revenue house,,Point(11.070061444 49.463681956),1.21,http://www.wikidata.org/entity/Q98607008,1.0,,,http://www.wikidata.org/entity/Q1577547,,"('49.463681956797', '11.070061444151')"
4660,,49.463618557048,11.069792882339,Mietshaus,,D,blue,,,revenue house,,Point(11.069792882 49.463618557),1.212,http://www.wikidata.org/entity/Q98607009,1.0,,,http://www.wikidata.org/entity/Q1577547,,"('49.463618557048', '11.069792882339')"
4661,,49.463164284554,11.069463293033,Mietshaus,,D,blue,,,revenue house,,Point(11.069463293 49.463164284),1.178,http://www.wikidata.org/entity/Q98607014,1.0,,,http://www.wikidata.org/entity/Q1577547,,"('49.463164284554', '11.069463293033')"
4662,,49.463470508083,11.069302715242,Mietshaus,,D,blue,,,revenue house,,Point(11.069302715 49.463470508),1.214,http://www.wikidata.org/entity/Q98607012,1.0,,,http://www.wikidata.org/entity/Q1577547,,"('49.463470508083', '11.069302715242')"
4663,,49.463200855866,11.069645694323,Mietshaus,,D,blue,,,revenue house,,Point(11.069645694 49.463200855),1.176,http://www.wikidata.org/entity/Q98607013,1.0,,,http://www.wikidata.org/entity/Q1577547,,"('49.463200855866', '11.069645694323')"
4664,,49.45913468688,11.06318415233,Mietshaus,,D,blue,,,revenue house,,Point(11.063184152 49.459134686),1.176,http://www.wikidata.org/entity/Q98607019,1.0,,,http://www.wikidata.org/entity/Q1577547,,"('49.45913468688', '11.06318415233')"
4665,,49.463323384013,11.068666169556,Wohnhaus,,D,blue,,,residential building,,Point(11.068666169 49.463323384),1.222,http://www.wikidata.org/entity/Q98607017,1.0,,,http://www.wikidata.org/entity/Q11755880,,"('49.463323384013', '11.068666169556')"
4666,,49.462557742537,11.07017453779,Wohn- und Geschäftshaus,,D,blue,,,residential and commercial building,,Point(11.070174537 49.462557742),1.094,http://www.wikidata.org/entity/Q98607022,1.0,,,http://www.wikidata.org/entity/Q18760306,,"('49.462557742537', '11.07017453779')"
4667,,49.462658357588,11.069895439453,Mietshaus,,D,blue,,,revenue house,,Point(11.069895439 49.462658357),1.114,http://www.wikidata.org/entity/Q98607023,1.0,,,http://www.wikidata.org/entity/Q1577547,,"('49.462658357588', '11.069895439453')"
4668,,49.460958679002,11.062967370802,Mietshaus,,D,blue,,,revenue house,,Point(11.06296737 49.460958679),1.301,http://www.wikidata.org/entity/Q98607020,1.0,,,http://www.wikidata.org/entity/Q1577547,,"('49.460958679002', '11.062967370802')"
4669,,49.460570610644,11.070433199225,Wohnhaus,,D,blue,,,residential building,,Point(11.070433199 49.46057061),0.895,http://www.wikidata.org/entity/Q98607021,1.0,,,http://www.wikidata.org/entity/Q11755880,,"('49.460570610644', '11.070433199225')"
4670,,49.462925768627,11.069852129127,Mietshaus,,D,blue,,,revenue house,,Point(11.069852129 49.462925768),1.141,http://www.wikidata.org/entity/Q98607026,1.0,,,http://www.wikidata.org/entity/Q1577547,,"('49.462925768627', '11.069852129127')"
4671,,49.46279456306,11.0693025492,Wohnhaus,,D,blue,,,residential building,,Point(11.069302549 49.462794563),1.148,http://www.wikidata.org/entity/Q98607027,1.0,,,http://www.wikidata.org/entity/Q11755880,,"('49.46279456306', '11.0693025492')"
4672,,49.462706541952,11.069664891695,Mietshaus,,D,blue,,,revenue house,,Point(11.069664891 49.462706541),1.127,http://www.wikidata.org/entity/Q98607024,1.0,,,http://www.wikidata.org/entity/Q1577547,,"('49.462706541952', '11.069664891695')"
4673,,49.462892920248,11.070042786297,Mietshaus,,D,blue,,,revenue house,,Point(11.070042786 49.46289292),1.132,http://www.wikidata.org/entity/Q98607025,1.0,,,http://www.wikidata.org/entity/Q1577547,,"('49.462892920248', '11.070042786297')"
4674,,49.462813999021,11.069098149176,Mietshaus,,D,blue,,,revenue house,,Point(11.069098149 49.462813999),1.157,http://www.wikidata.org/entity/Q98607030,1.0,,,http://www.wikidata.org/entity/Q1577547,,"('49.462813999021', '11.069098149176')"
4675,,49.46255898767,11.069116077489,Mietshaus,,D,blue,,,revenue house,,Point(11.069116077 49.462558987),1.133,http://www.wikidata.org/entity/Q98607031,1.0,,,http://www.wikidata.org/entity/Q1577547,,"('49.46255898767', '11.069116077489')"
4676,,49.462972743142,11.069662024116,Wohnhaus,,D,blue,,,residential building,,Point(11.069662024 49.462972743),1.153,http://www.wikidata.org/entity/Q98607028,1.0,,,http://www.wikidata.org/entity/Q11755880,,"('49.462972743142', '11.069662024116')"
4677,,49.462672403822,11.069096357668,Mietshaus,,D,blue,,,revenue house,,Point(11.069096357 49.462672403),1.144,http://www.wikidata.org/entity/Q98607029,1.0,,,http://www.wikidata.org/entity/Q1577547,,"('49.462672403822', '11.069096357668')"
4678,,49.460893482665,11.062434189862,Mietshaus,,D,blue,,,revenue house,,Point(11.062434189 49.460893482),1.328,http://www.wikidata.org/entity/Q98607034,1.0,,,http://www.wikidata.org/entity/Q1577547,,"('49.460893482665', '11.062434189862')"
4679,,49.457581072076,11.067689091715,Mietshaus,,D,blue,,,revenue house,,Point(11.067689091 49.457581072),0.808,http://www.wikidata.org/entity/Q98607035,1.0,,,http://www.wikidata.org/entity/Q1577547,,"('49.457581072076', '11.067689091715')"
4680,,49.460918237776,11.062799242129,Wohnhaus,,D,blue,,,residential building,,Point(11.062799242 49.460918237),1.308,http://www.wikidata.org/entity/Q98607033,1.0,,,http://www.wikidata.org/entity/Q11755880,,"('49.460918237776', '11.062799242129')"
4681,,49.457096925527,11.065404881127,Gartenhaus,,D,blue,,,vacation home,,Point(11.065404881 49.457096925),0.931,http://www.wikidata.org/entity/Q98607038,1.0,,,http://www.wikidata.org/entity/Q1371789,,"('49.457096925527', '11.065404881127')"
4682,,49.457125575193,11.066413622018,Gartenhaus,,D,blue,,,vacation home,,Point(11.066413622 49.457125575),0.866,http://www.wikidata.org/entity/Q98607036,1.0,,,http://www.wikidata.org/entity/Q1371789,,"('49.457125575193', '11.066413622018')"
4683,,49.457075585805,11.065545611496,Gartenpavillon,,D,blue,,,pavilion,,Point(11.065545611 49.457075585),0.921,http://www.wikidata.org/entity/Q98607037,1.0,,,http://www.wikidata.org/entity/Q276173,,"('49.457075585805', '11.065545611496')"
4684,,49.459336178512,11.072288137574,Mietshaus,,D,blue,,,revenue house,,Point(11.072288137 49.459336178),0.707,http://www.wikidata.org/entity/Q98607042,1.0,,,http://www.wikidata.org/entity/Q1577547,,"('49.459336178512', '11.072288137574')"
4685,,49.459343950731,11.07206017902,Mietshaus,,D,blue,,,revenue house,,Point(11.072060179 49.45934395),0.717,http://www.wikidata.org/entity/Q98607043,1.0,,,http://www.wikidata.org/entity/Q1577547,,"('49.459343950731', '11.07206017902')"
4686,,49.459317542184,11.072568970629,Wohnhaus,,D,blue,,,residential building,,Point(11.07256897 49.459317542),0.695,http://www.wikidata.org/entity/Q98607040,1.0,,,http://www.wikidata.org/entity/Q11755880,,"('49.459317542184', '11.072568970629')"
4687,,49.459383464084,11.071350937534,Wohnhaus,,D,blue,,,residential building,,Point(11.071350937 49.459383464),0.749,http://www.wikidata.org/entity/Q98607046,1.0,,,http://www.wikidata.org/entity/Q11755880,,"('49.459383464084', '11.071350937534')"
4688,,49.459433438631,11.070726598176,Wohnhaus,,D,blue,,,residential building,,Point(11.070726598 49.459433438),0.78,http://www.wikidata.org/entity/Q98607047,1.0,,,http://www.wikidata.org/entity/Q11755880,,"('49.459433438631', '11.070726598176')"
4689,,49.459765024952,11.069548637595,Wohnhaus,,D,blue,,,residential building,,Point(11.069548637 49.459765024),0.862,http://www.wikidata.org/entity/Q98607050,1.0,,,http://www.wikidata.org/entity/Q11755880,,"('49.459765024952', '11.069548637595')"
4690,,49.459568170301,11.068917841466,Wohnhaus,,D,blue,,,residential building,,Point(11.068917841 49.45956817),0.876,http://www.wikidata.org/entity/Q98607051,1.0,,,http://www.wikidata.org/entity/Q11755880,,"('49.459568170301', '11.068917841466')"
4691,,49.459280710127,11.069116395248,Villa,,D,blue,,,villa,,Point(11.069116395 49.45928071),0.843,http://www.wikidata.org/entity/Q98607049,1.0,,,http://www.wikidata.org/entity/Q3950,,"('49.459280710127', '11.069116395248')"
4692,,49.459591275854,11.068428830706,Wohnhaus,,D,blue,,,residential building,,Point(11.06842883 49.459591275),0.903,http://www.wikidata.org/entity/Q98607054,1.0,,,http://www.wikidata.org/entity/Q11755880,,"('49.459591275854', '11.068428830706')"
4693,,49.45980480643,11.068601304132,Wohnhaus,,D,blue,,,residential building,,Point(11.068601304 49.459804806),0.911,http://www.wikidata.org/entity/Q98607055,1.0,,,http://www.wikidata.org/entity/Q11755880,,"('49.45980480643', '11.068601304132')"
4694,,49.459839359432,11.068960937838,Wohnhaus,,D,blue,,,residential building,,Point(11.068960937 49.459839359),0.896,http://www.wikidata.org/entity/Q98607052,1.0,,,http://www.wikidata.org/entity/Q11755880,,"('49.459839359432', '11.068960937838')"
4695,,49.459587789987,11.068581274699,Mietshaus,,D,blue,,,revenue house,,Point(11.068581274 49.459587789),0.895,http://www.wikidata.org/entity/Q98607053,1.0,,,http://www.wikidata.org/entity/Q1577547,,"('49.459587789987', '11.068581274699')"
4696,,49.459839192769,11.068440552364,Mietshaus,,D,blue,,,revenue house,,Point(11.068440552 49.459839192),0.922,http://www.wikidata.org/entity/Q98607056,1.0,,,http://www.wikidata.org/entity/Q1577547,,"('49.459839192769', '11.068440552364')"
4697,,49.46127954929,11.066679232754,Wohnhaus,,D,blue,,,residential building,,Point(11.066679232 49.461279549),1.126,http://www.wikidata.org/entity/Q98607057,1.0,,,http://www.wikidata.org/entity/Q11755880,,"('49.46127954929', '11.066679232754')"
4698,,49.459424568203,11.070293998789,Wohnhaus,,D,blue,,,residential building,,Point(11.070293998 49.459424568),0.798,http://www.wikidata.org/entity/Q98607062,1.0,,,http://www.wikidata.org/entity/Q11755880,,"('49.459424568203', '11.070293998789')"
4699,,49.459423450804,11.063159449747,Mietshaus,,D,blue,,,revenue house,,Point(11.063159449 49.45942345),1.194,http://www.wikidata.org/entity/Q98607063,1.0,,,http://www.wikidata.org/entity/Q1577547,,"('49.459423450804', '11.063159449747')"
4700,,49.458322286825,11.063105020588,Wohnhaus,,D,blue,,,residential building,,Point(11.06310502 49.458322286),1.139,http://www.wikidata.org/entity/Q98607060,1.0,,,http://www.wikidata.org/entity/Q11755880,,"('49.458322286825', '11.063105020588')"
4701,,49.461002654388,11.066681099902,Wohnhaus,,D,blue,,,residential building,,Point(11.066681099 49.461002654),1.103,http://www.wikidata.org/entity/Q98607061,1.0,,,http://www.wikidata.org/entity/Q11755880,,"('49.461002654388', '11.066681099902')"
4702,,49.444240969534,11.075639697358,Straßenunterführung,,D,blue,,,subway,,Point(11.075639697 49.444240969),1.078,http://www.wikidata.org/entity/Q98607066,1.0,,,http://www.wikidata.org/entity/Q1188673,,"('49.444240969534', '11.075639697358')"
4703,,49.460909533944,11.062617703366,Mietshaus,,D,blue,,,revenue house,,Point(11.062617703 49.460909533),1.318,http://www.wikidata.org/entity/Q98607065,1.0,,,http://www.wikidata.org/entity/Q1577547,,"('49.460909533944', '11.062617703366')"
4704,,49.444942686119,11.074805839964,Haupt- und Nebenrisalit,,D,blue,,,avant-corps,,Point(11.074805839 49.444942686),1.009,http://www.wikidata.org/entity/Q98607068,1.0,,,http://www.wikidata.org/entity/Q747567,,"('49.444942686119', '11.074805839964')"
4705,,49.444865305084,11.071207812355,Mietshaus,,D,blue,,,revenue house,,Point(11.071207812 49.444865305),1.094,http://www.wikidata.org/entity/Q98607069,1.0,,,http://www.wikidata.org/entity/Q1577547,,"('49.444865305084', '11.071207812355')"
4706,,49.444862739395,11.080852647675,Bahnbrücke,,D,blue,,,railway bridge,,Point(11.080852647 49.444862739),1.034,http://www.wikidata.org/entity/Q98607074,1.0,,,http://www.wikidata.org/entity/Q1210334,,"('49.444862739395', '11.080852647675')"
4707,,49.446055101454,11.085483540789,Straßenunterführung,,D,blue,,,street,,Point(11.08548354 49.446055101),1.051,http://www.wikidata.org/entity/Q98607075,1.0,,,http://www.wikidata.org/entity/Q79007,,"('49.446055101454', '11.085483540789')"
4709,,49.446682918693,11.081646282056,Litfaßsäule,,D,blue,,,advertising column,,Point(11.081646282 49.446682918),0.859,http://www.wikidata.org/entity/Q98607073,1.0,,,http://www.wikidata.org/entity/Q13964,,"('49.446682918693', '11.081646282056')"
4710,,49.461086800521,11.053673552604,Mietshaus,,D,blue,,,revenue house,,Point(11.053673552 49.4610868),1.887,http://www.wikidata.org/entity/Q98607083,1.0,,,http://www.wikidata.org/entity/Q1577547,,"('49.461086800521', '11.053673552604')"
4711,,49.458457988493,11.057343636043,Mietshaus,,D,blue,,,revenue house,,Point(11.057343636 49.458457988),1.53,http://www.wikidata.org/entity/Q98607086,1.0,,,http://www.wikidata.org/entity/Q1577547,,"('49.458457988493', '11.057343636043')"
4712,,49.46691799135,11.056868750163,Villa,,D,blue,,,villa,,Point(11.05686875 49.466917991),2.07,http://www.wikidata.org/entity/Q98607087,1.0,,,http://www.wikidata.org/entity/Q3950,,"('49.46691799135', '11.056868750163')"
4713,,49.459850035143,11.055402271501,Pfarrhaus,,D,blue,,,clergy house,,Point(11.055402271 49.459850035),1.716,http://www.wikidata.org/entity/Q98607084,1.0,,,http://www.wikidata.org/entity/Q607241,,"('49.459850035143', '11.055402271501')"
4714,,49.458976778528,11.055723572995,Wohnhaus,,D,blue,,,residential building,,Point(11.055723572 49.458976778),1.659,http://www.wikidata.org/entity/Q98607085,1.0,,,http://www.wikidata.org/entity/Q11755880,,"('49.458976778528', '11.055723572995')"
4715,,49.459992768379,11.055765951903,Saalkirche,,D,blue,,,aisleless church,,Point(11.055765951 49.459992768),1.699,http://www.wikidata.org/entity/Q98607088,1.0,,,http://www.wikidata.org/entity/Q1936626,,"('49.459992768379', '11.055765951903')"
4716,,49.462510004999,11.076990961723,Wohnhaus,,D,blue,,,residential building,,Point(11.076990961 49.462510004),0.961,http://www.wikidata.org/entity/Q98608150,1.0,,,http://www.wikidata.org/entity/Q11755880,,"('49.462510004999', '11.076990961723')"
4717,,49.455930064928,11.081829962748,Wohnhaus,,D,blue,,,residential building,,Point(11.081829962 49.455930064),0.4,http://www.wikidata.org/entity/Q98608152,1.0,,,http://www.wikidata.org/entity/Q11755880,,"('49.455930064928', '11.081829962748')"
4718,,49.451533529697,11.070117358627,Arbeitsamt,,D,blue,,,job centre,,Point(11.070117358 49.451533529),0.581,http://www.wikidata.org/entity/Q98608153,1.0,,,http://www.wikidata.org/entity/Q627329,,"('49.451533529697', '11.070117358627')"
4719,,49.451438204866,11.061783797664,Mietshaus,,D,blue,,,revenue house,,Point(11.061783797 49.451438204),1.154,http://www.wikidata.org/entity/Q98608158,1.0,,,http://www.wikidata.org/entity/Q1577547,,"('49.451438204866', '11.061783797664')"
4720,,49.452614369247,11.049610061339,Mietshaus,,D,blue,,,revenue house,,Point(11.049610061 49.452614369),2.006,http://www.wikidata.org/entity/Q98608159,1.0,,,http://www.wikidata.org/entity/Q1577547,,"('49.452614369247', '11.049610061339')"
4721,,49.453280845897,11.074613038643,Wohn- und Geschäftshaus,,D,blue,,,residential and commercial building,,Point(11.074613038 49.453280845),0.205,http://www.wikidata.org/entity/Q98608157,1.0,,,http://www.wikidata.org/entity/Q18760306,,"('49.453280845897', '11.074613038643')"
4722,,49.445864443223,11.073281960555,Mietshaus,,D,blue,,,revenue house,,Point(11.07328196 49.445864443),0.936,http://www.wikidata.org/entity/Q98608162,1.0,,,http://www.wikidata.org/entity/Q1577547,,"('49.445864443223', '11.073281960555')"
4723,,49.446119193666,11.062009252372,Mietshaus,,D,blue,,,revenue house,,Point(11.062009252 49.446119193),1.402,http://www.wikidata.org/entity/Q98608163,1.0,,,http://www.wikidata.org/entity/Q1577547,,"('49.446119193666', '11.062009252372')"
4724,,49.455500387214,11.075059594794,Wohn- und Geschäftshaus,,D,blue,,,residential and commercial building,,Point(11.075059594 49.455500387),0.243,http://www.wikidata.org/entity/Q98608160,1.0,,,http://www.wikidata.org/entity/Q18760306,,"('49.455500387214', '11.075059594794')"
4725,,49.455136571455,11.072185959028,Handwerkerhaus,,D,blue,,,residential building,,Point(11.072185959 49.455136571),0.395,http://www.wikidata.org/entity/Q98608161,1.0,,,http://www.wikidata.org/entity/Q11755880,,"('49.455136571455', '11.072185959028')"
4726,,49.446587043215,11.058846757564,Postamt,,D,blue,,,post office,,Point(11.058846757 49.446587043),1.56,http://www.wikidata.org/entity/Q98608166,1.0,,,http://www.wikidata.org/entity/Q35054,,"('49.446587043215', '11.058846757564')"
4727,,49.454340162125,11.059203800208,Mietshaus,,D,blue,,,revenue house,,Point(11.0592038 49.454340162),1.309,http://www.wikidata.org/entity/Q98608165,1.0,,,http://www.wikidata.org/entity/Q1577547,,"('49.454340162125', '11.059203800208')"
4728,,49.456692152426,11.076836533874,Handwerkerhaus,,D,blue,,,residential building,,Point(11.076836533 49.456692152),0.315,http://www.wikidata.org/entity/Q98608171,1.0,,,http://www.wikidata.org/entity/Q11755880,,"('49.456692152426', '11.076836533874')"
4729,,49.454059399057,11.0752756272,Bürgerhaus,,D,blue,,,bourgeois house,,Point(11.075275627 49.454059399),0.148,http://www.wikidata.org/entity/Q98608168,1.0,,,http://www.wikidata.org/entity/Q1021106,,"('49.454059399057', '11.0752756272')"
4730,,49.451141802536,11.071998933959,Wohn- und Geschäftshaus,,D,blue,,,residential and commercial building,,Point(11.071998933 49.451141802),0.489,http://www.wikidata.org/entity/Q98608169,1.0,,,http://www.wikidata.org/entity/Q18760306,,"('49.451141802536', '11.071998933959')"
4731,,49.464422341804,11.074011860487,Wohnhaus,,D,blue,,,residential building,,Point(11.07401186 49.464422341),1.197,http://www.wikidata.org/entity/Q98608174,1.0,,,http://www.wikidata.org/entity/Q11755880,,"('49.464422341804', '11.074011860487')"
4732,,49.456903378372,11.076169384511,Bürgerhaus,,D,blue,,,bourgeois house,,Point(11.076169384 49.456903378),0.347,http://www.wikidata.org/entity/Q98608172,1.0,,,http://www.wikidata.org/entity/Q1021106,,"('49.456903378372', '11.076169384511')"
4733,,49.456210470221,11.074431453049,Bürgerhaus,,D,blue,,,bourgeois house,,Point(11.074431453 49.45621047),0.332,http://www.wikidata.org/entity/Q98608178,1.0,,,http://www.wikidata.org/entity/Q1021106,,"('49.456210470221', '11.074431453049')"
4734,,49.439022022493,11.086359403762,Mietshaus,,D,blue,,,revenue house,,Point(11.086359403 49.439022022),1.776,http://www.wikidata.org/entity/Q98608176,1.0,,,http://www.wikidata.org/entity/Q1577547,,"('49.439022022493', '11.086359403762')"
4735,,49.455430221069,11.073360694775,Handwerkerhaus,,D,blue,,,residential building,,Point(11.073360694 49.455430221),0.333,http://www.wikidata.org/entity/Q98608177,1.0,,,http://www.wikidata.org/entity/Q11755880,,"('49.455430221069', '11.073360694775')"
4736,,49.455536853052,11.072389420758,Gasthaus,,D,blue,,,Gasthaus,,Point(11.07238942 49.455536853),0.4,http://www.wikidata.org/entity/Q98608182,1.0,,,http://www.wikidata.org/entity/Q5526694,,"('49.455536853052', '11.072389420758')"
4737,,49.450101897848,11.082860358676,Wohn- und Geschäftshaus,,D,blue,,,residential and commercial building,,Point(11.082860358 49.450101897),0.581,http://www.wikidata.org/entity/Q98608183,1.0,,,http://www.wikidata.org/entity/Q18760306,,"('49.450101897848', '11.082860358676')"
4738,,49.454041658952,11.075168066451,Bürgerhaus,,D,blue,,,bourgeois house,,Point(11.075168066 49.454041658),0.155,http://www.wikidata.org/entity/Q98608180,1.0,,,http://www.wikidata.org/entity/Q1021106,,"('49.454041658952', '11.075168066451')"
4739,,49.458557670273,11.063724378107,Wohnhaus,,D,blue,,,residential building,,Point(11.063724378 49.45855767),1.111,http://www.wikidata.org/entity/Q98608181,1.0,,,http://www.wikidata.org/entity/Q11755880,,"('49.458557670273', '11.063724378107')"
4740,,49.457232008188,11.074958642821,Bürgerhaus,,D,blue,,,bourgeois house,,Point(11.074958642 49.457232008),0.41,http://www.wikidata.org/entity/Q98608186,1.0,,,http://www.wikidata.org/entity/Q1021106,,"('49.457232008188', '11.074958642821')"
4741,,49.445392860527,11.061371328857,Mietshaus,,D,blue,,,revenue house,,Point(11.061371328 49.44539286),1.488,http://www.wikidata.org/entity/Q98608187,1.0,,,http://www.wikidata.org/entity/Q1577547,,"('49.445392860527', '11.061371328857')"
4742,,49.454028398697,11.072895626686,Bürgerhaus,,D,blue,,,bourgeois house,,Point(11.072895626 49.454028398),0.319,http://www.wikidata.org/entity/Q98608185,1.0,,,http://www.wikidata.org/entity/Q1021106,,"('49.454028398697', '11.072895626686')"
4743,,49.45518240736,11.072043867231,Handwerkerhaus,,D,blue,,,residential building,,Point(11.072043867 49.455182407),0.407,http://www.wikidata.org/entity/Q98608190,1.0,,,http://www.wikidata.org/entity/Q11755880,,"('49.45518240736', '11.072043867231')"
4744,,49.474811792015,11.081108682923,Wohnstallhaus,,D,blue,,,aisled house,,Point(11.081108682 49.474811792),2.345,http://www.wikidata.org/entity/Q98608191,1.0,,,http://www.wikidata.org/entity/Q2588110,,"('49.474811792015', '11.081108682923')"
4745,,49.474251556424,11.07228355936,Mietshaus,,D,blue,,,revenue house,,Point(11.072283559 49.474251556),2.295,http://www.wikidata.org/entity/Q98608188,1.0,,,http://www.wikidata.org/entity/Q1577547,,"('49.474251556424', '11.07228355936')"
4746,,49.446283588541,11.076777676484,Büro- und Verwaltungsgebäude,,D,blue,,,building,,Point(11.076777676 49.446283588),0.845,http://www.wikidata.org/entity/Q98608189,1.0,,,http://www.wikidata.org/entity/Q41176,,"('49.446283588541', '11.076777676484')"
4747,,49.444995452552,11.059312482761,Mietshaus,,D,blue,,,revenue house,,Point(11.059312482 49.444995452),1.632,http://www.wikidata.org/entity/Q98608194,1.0,,,http://www.wikidata.org/entity/Q1577547,,"('49.444995452552', '11.059312482761')"
4749,,49.491082980835,11.108194228779,Doppelhaus,,D,blue,,,duplex,,Point(11.108194228 49.49108298),4.701,http://www.wikidata.org/entity/Q98608192,1.0,,,http://www.wikidata.org/entity/Q6453233,,"('49.491082980835', '11.108194228779')"
4750,,49.458283667142,11.072655289521,Mietshaus,,D,blue,,,revenue house,,Point(11.072655289 49.458283667),0.594,http://www.wikidata.org/entity/Q98608193,1.0,,,http://www.wikidata.org/entity/Q1577547,,"('49.458283667142', '11.072655289521')"
4751,,49.45530196927,11.073185184724,Handwerkerhaus,,D,blue,,,residential building,,Point(11.073185184 49.455301969),0.337,http://www.wikidata.org/entity/Q98608199,1.0,,,http://www.wikidata.org/entity/Q11755880,,"('49.45530196927', '11.073185184724')"
4752,,49.451838295217,11.074259159036,Geschäftshaus,,D,blue,,,commercial building,,Point(11.074259159 49.451838295),0.315,http://www.wikidata.org/entity/Q98608196,1.0,,,http://www.wikidata.org/entity/Q655686,,"('49.451838295217', '11.074259159036')"
4753,,49.455891837021,11.074922975854,Wohn- und Geschäftshaus,,D,blue,,,residential and commercial building,,Point(11.074922975 49.455891837),0.283,http://www.wikidata.org/entity/Q98608197,1.0,,,http://www.wikidata.org/entity/Q18760306,,"('49.455891837021', '11.074922975854')"
4754,,49.452058121702,11.081438176023,Bürgerhaus,,D,blue,,,bourgeois house,,Point(11.081438176 49.452058121),0.361,http://www.wikidata.org/entity/Q98608202,1.0,,,http://www.wikidata.org/entity/Q1021106,,"('49.452058121702', '11.081438176023')"
4755,,49.45835792763,11.07197612679,Wohnhaus,,D,blue,,,residential building,,Point(11.071976126 49.458357927),0.63,http://www.wikidata.org/entity/Q98608203,1.0,,,http://www.wikidata.org/entity/Q11755880,,"('49.45835792763', '11.07197612679')"
4756,,49.461228328721,11.071952125504,Wohnhaus,,D,blue,,,residential building,,Point(11.071952125 49.461228328),0.905,http://www.wikidata.org/entity/Q98608200,1.0,,,http://www.wikidata.org/entity/Q11755880,,"('49.461228328721', '11.071952125504')"
4757,,49.45420782873,11.050255093909,Schulgebäude,,D,blue,,,school building,,Point(11.050255093 49.454207828),1.955,http://www.wikidata.org/entity/Q98608204,1.0,,,http://www.wikidata.org/entity/Q1244442,,"('49.45420782873', '11.050255093909')"
4758,,49.450604720154,11.05419931214,Schulgebäude,,D,blue,,,school building,,Point(11.054199312 49.45060472),1.709,http://www.wikidata.org/entity/Q98608205,1.0,,,http://www.wikidata.org/entity/Q1244442,,"('49.450604720154', '11.05419931214')"
4759,,49.445943657212,11.061230453928,Mietshaus,,D,blue,,,revenue house,,Point(11.061230453 49.445943657),1.458,http://www.wikidata.org/entity/Q98608210,1.0,,,http://www.wikidata.org/entity/Q1577547,,"('49.445943657212', '11.061230453928')"
4760,,49.458661228337,11.072249615004,Mietshaus,,D,blue,,,revenue house,,Point(11.072249615 49.458661228),0.646,http://www.wikidata.org/entity/Q98608209,1.0,,,http://www.wikidata.org/entity/Q1577547,,"('49.458661228337', '11.072249615004')"
4761,,49.457164936232,11.074244048063,Handwerkerhaus,,D,blue,,,residential building,,Point(11.074244048 49.457164936),0.428,http://www.wikidata.org/entity/Q98608214,1.0,,,http://www.wikidata.org/entity/Q11755880,,"('49.457164936232', '11.074244048063')"
4762,,49.449408325183,11.052707537026,Mietshaus,,D,blue,,,revenue house,,Point(11.052707537 49.449408325),1.845,http://www.wikidata.org/entity/Q98608212,1.0,,,http://www.wikidata.org/entity/Q1577547,,"('49.449408325183', '11.052707537026')"
4763,,49.446509729355,11.060048638882,Mietshaus,,D,blue,,,revenue house,,Point(11.060048638 49.446509729),1.492,http://www.wikidata.org/entity/Q98608213,1.0,,,http://www.wikidata.org/entity/Q1577547,,"('49.446509729355', '11.060048638882')"
4764,,49.456719080736,11.063889905236,Wassermühle,,D,blue,,,watermill,,Point(11.063889905 49.45671908),1.02,http://www.wikidata.org/entity/Q98608218,1.0,,,http://www.wikidata.org/entity/Q185187,,"('49.456719080736', '11.063889905236')"
4765,,49.463466815368,11.079205877573,Mietshaus,,D,blue,,,revenue house,,Point(11.079205877 49.463466815),1.076,http://www.wikidata.org/entity/Q98608219,1.0,,,http://www.wikidata.org/entity/Q1577547,,"('49.463466815368', '11.079205877573')"
4766,,49.44579701974,11.074101914962,Museum,,D,blue,,,museum,,Point(11.074101914 49.445797019),0.927,http://www.wikidata.org/entity/Q98608217,1.0,,,http://www.wikidata.org/entity/Q33506,,"('49.44579701974', '11.074101914962')"
4767,,49.449197596269,11.053487976118,Mietshaus,,D,blue,,,revenue house,,Point(11.053487976 49.449197596),1.798,http://www.wikidata.org/entity/Q98608222,1.0,,,http://www.wikidata.org/entity/Q1577547,,"('49.449197596269', '11.053487976118')"
