,item,articleDE,articleEN,location,distance,lat,lon,sitelinks,thing,itemLabel,thingLabel,tier,color,link,name,description,address,url
166,http://www.wikidata.org/entity/Q7625868,https://de.wikipedia.org/wiki/Strzy%C5%BCa,https://en.wikipedia.org/wiki/Strzy%C5%BCa,Point(18.5816 54.386),4.627,54.386,18.5816,7.0,http://www.wikidata.org/entity/Q1434401,Strzyża,dzielnica,B,violet,,,,,
167,http://www.wikidata.org/entity/Q2077306,https://de.wikipedia.org/wiki/Letnica,"https://en.wikipedia.org/wiki/Letnica,_Gda%C5%84sk",Point(18.6471 54.3897),1.872,54.3897,18.6471,6.0,http://www.wikidata.org/entity/Q1434401,Letnica,dzielnica,B,violet,,,,,
168,http://www.wikidata.org/entity/Q534329,https://de.wikipedia.org/wiki/O%C5%82owianka,https://en.wikipedia.org/wiki/O%C5%82owianka,Point(18.660324 54.352116),2.418,54.352116,18.660324,6.0,http://www.wikidata.org/entity/Q23442,Ołowianka,island,B,violet,,,,,
169,http://www.wikidata.org/entity/Q666934,https://de.wikipedia.org/wiki/VII_Dw%C3%B3r,https://en.wikipedia.org/wiki/VII_Dw%C3%B3r,Point(18.5758 54.3867),5.008,54.3867,18.5758,6.0,http://www.wikidata.org/entity/Q1434401,VII Dwór,dzielnica,B,violet,,,,,
170,http://www.wikidata.org/entity/Q4765249,https://de.wikipedia.org/wiki/Anio%C5%82ki,https://en.wikipedia.org/wiki/Anio%C5%82ki,Point(18.6296 54.3628),1.707,54.3628,18.6296,6.0,http://www.wikidata.org/entity/Q1434401,Aniołki,dzielnica,B,violet,,,,,
171,http://www.wikidata.org/entity/Q5529385,https://de.wikipedia.org/wiki/Shakespeare-Theater_Danzig,https://en.wikipedia.org/wiki/Gda%C5%84sk_Shakespeare_Theatre,Point(18.6532 54.3482),2.759,54.3482,18.6532,6.0,http://www.wikidata.org/entity/Q24354,Gdański Teatr Szekspirowski,theatre building,B,violet,,,,,
172,http://www.wikidata.org/entity/Q906417,https://de.wikipedia.org/wiki/Musikakademie_Danzig,,Point(18.66277778 54.345),3.222,54.345,18.66277778,6.0,http://www.wikidata.org/entity/Q3889692,Academy of Music in Gdańsk,college of music,B,violet,,,,,
175,http://www.wikidata.org/entity/Q1740933,https://de.wikipedia.org/wiki/Kiek_in_de_K%C3%B6k_(Danzig),,Point(18.65150556 54.35286667),2.233,54.35286667,18.65150556,6.0,http://www.wikidata.org/entity/Q81917,St. Hyacinth Tower in Gdańsk,fortified tower,B,violet,,,,,
176,http://www.wikidata.org/entity/Q9347793,https://de.wikipedia.org/wiki/Suchanino,https://en.wikipedia.org/wiki/Suchanino,Point(18.6056 54.3566),3.369,54.3566,18.6056,6.0,http://www.wikidata.org/entity/Q1434401,Suchanino,dzielnica,B,violet,,,,,
177,http://www.wikidata.org/entity/Q564399,,https://en.wikipedia.org/wiki/Polish_Post_Office_(Danzig),Point(18.657 54.355),2.052,54.355,18.657,6.0,http://www.wikidata.org/entity/Q35054,Polish Post Office in the Free City of Danzig,post office,B,violet,,,,,
179,http://www.wikidata.org/entity/Q11753141,,https://en.wikipedia.org/wiki/Gda%C5%84sk_Port_P%C3%B3%C5%82nocny_Lighthouse,Point(18.696316666 54.399716666),4.254,54.399716666667,18.696316666667,6.0,http://www.wikidata.org/entity/Q39715,Port Północny Lighthouse,lighthouse,B,violet,,,,,
180,http://www.wikidata.org/entity/Q11786904,,,Point(18.6563 54.3494),2.652,54.3494,18.6563,6.0,http://www.wikidata.org/entity/Q3329412,Archeological Museum in Gdańsk,archaeological museum,B,violet,,,,,
181,http://www.wikidata.org/entity/Q11823367,,,Point(18.657222 54.355528),1.998,54.355528,18.657222,6.0,http://www.wikidata.org/entity/Q4989906,Defenders of the Polish Post Office Monument in Gdańsk,monument,B,violet,,,,,
182,http://www.wikidata.org/entity/Q16540659,,"https://en.wikipedia.org/wiki/Preachers%27_House,_Gda%C5%84sk",Point(18.6515 54.3537),2.141,54.3537,18.6515,6.0,http://www.wikidata.org/entity/Q1202402,Preachers' House,townhouse,B,violet,,,,,
184,http://www.wikidata.org/entity/Q30609098,,,Point(18.656861 54.355083),2.041,54.3553,18.6569,6.0,http://www.wikidata.org/entity/Q33506,Museum of the Polish Post in Gdańsk,museum,B,violet,,,,,
186,http://www.wikidata.org/entity/Q6976867,https://de.wikipedia.org/wiki/Weichseldurchbruch,https://en.wikipedia.org/wiki/%C5%9Amia%C5%82a_Wis%C5%82a,Point(18.7876 54.3493),9.329,54.3493,18.7876,6.0,http://www.wikidata.org/entity/Q591942,Śmiała Wisła,distributary,B,violet,,,,,
192,http://www.wikidata.org/entity/Q7841135,https://de.wikipedia.org/wiki/Tr%C3%B3jmiejski_Park_Krajobrazowy,https://en.wikipedia.org/wiki/Tricity_Landscape_Park,Point(18.5429 54.4215),8.76,54.4215,18.5429,6.0,http://www.wikidata.org/entity/Q6576413,Tricity Landscape Park,landscape park in Poland,B,violet,,,,,
193,http://www.wikidata.org/entity/Q11742525,https://de.wikipedia.org/wiki/Bartholom%C3%A4uskirche_(Danzig),,Point(18.6505 54.3572),1.749,54.3572,18.6505,6.0,http://www.wikidata.org/entity/Q33232008,Saint Bartholomew church in Gdańsk,Greek Catholic church,B,violet,,,,,
194,http://www.wikidata.org/entity/Q11747857,https://de.wikipedia.org/wiki/Krakowiec-G%C3%B3rki_Zachodnie,https://en.wikipedia.org/wiki/Krakowiec-G%C3%B3rki_Zachodnie,Point(18.7542 54.3625),6.885,54.3625,18.7542,6.0,http://www.wikidata.org/entity/Q1434401,Krakowiec-Górki Zachodnie,dzielnica,B,violet,,,,,
195,http://www.wikidata.org/entity/Q475195,https://de.wikipedia.org/wiki/Frauengasse,,Point(18.65527778 54.34972222),2.607,54.34972222,18.65527778,5.0,http://www.wikidata.org/entity/Q79007,St. Mary's Street,street,B,violet,,,,,
196,http://www.wikidata.org/entity/Q2067591,https://de.wikipedia.org/wiki/Peinkammertor_(Danzig),,Point(18.647030489 54.349876734),2.566,54.349876734824,18.647030489347,5.0,http://www.wikidata.org/entity/Q811165,House of tortures in Gdańsk,architectural heritage monument,B,violet,,,,,
198,http://www.wikidata.org/entity/Q4982012,https://de.wikipedia.org/wiki/Br%C4%99towo,https://en.wikipedia.org/wiki/Br%C4%99towo,Point(18.566666666 54.366666666),5.405,54.366666666667,18.566666666667,5.0,http://www.wikidata.org/entity/Q1434401,Brętowo,dzielnica,B,violet,,,,,
199,http://www.wikidata.org/entity/Q944897,https://de.wikipedia.org/wiki/Olszynka,https://en.wikipedia.org/wiki/Olszynka,Point(18.6672 54.3362),4.242,54.3362,18.6672,5.0,http://www.wikidata.org/entity/Q1434401,Olszynka,dzielnica,B,violet,,,,,
200,http://www.wikidata.org/entity/Q990750,https://de.wikipedia.org/wiki/Brotb%C3%A4nkentor,,Point(18.65635278 54.34868611),2.731,54.34868611,18.65635278,5.0,http://www.wikidata.org/entity/Q53060,Chlebnicka Gate in Gdańsk,gate,B,violet,,,,,
201,http://www.wikidata.org/entity/Q9364523,https://de.wikipedia.org/wiki/Uje%C5%9Bcisko-%C5%81ostowice,https://en.wikipedia.org/wiki/Uje%C5%9Bcisko-%C5%81ostowice,Point(18.5847 54.3311),6.262,54.3311,18.5847,5.0,http://www.wikidata.org/entity/Q1434401,Ujeścisko-Łostowice,dzielnica,B,violet,,,,,
202,http://www.wikidata.org/entity/Q11811468,https://de.wikipedia.org/wiki/Park_Oru%C5%84ski,https://en.wikipedia.org/wiki/Orunia_Park,Point(18.6275 54.3225),5.783,54.3225,18.6275,5.0,http://www.wikidata.org/entity/Q22698,Orunia Park,park,B,violet,,,,,
203,http://www.wikidata.org/entity/Q871406,https://de.wikipedia.org/wiki/SV_Neufahrwasser,,Point(18.67117 54.39937),3.261,54.39937,18.67117,5.0,http://www.wikidata.org/entity/Q476028,SV 1919 Neufahrwasser,association football club,B,violet,,,,,
204,http://www.wikidata.org/entity/Q2309434,https://de.wikipedia.org/wiki/Speymannhaus_Danzig,,Point(18.653825 54.34862222),2.716,54.348487,18.653685,5.0,http://www.wikidata.org/entity/Q1723032,Golden House in Gdańsk,kamienica,B,violet,,,,,
208,http://www.wikidata.org/entity/Q2350832,https://de.wikipedia.org/wiki/Stockturm_(Danzig),,Point(18.6472 54.3498),2.574,54.3498,18.6472,5.0,http://www.wikidata.org/entity/Q12518,Gaol Tower in Gdańsk,tower,B,violet,,,,,
209,http://www.wikidata.org/entity/Q4188196,https://de.wikipedia.org/wiki/Zaspa,https://en.wikipedia.org/wiki/Zaspa,Point(18.593397222 54.394708333),4.363,54.394708333333,18.593397222222,5.0,http://www.wikidata.org/entity/Q149621,Zaspa,district,B,violet,,,,,
210,http://www.wikidata.org/entity/Q1451898,https://de.wikipedia.org/wiki/Frauentor_(Danzig),,Point(18.65694444 54.34944444),2.655,54.34944444,18.65694444,5.0,http://www.wikidata.org/entity/Q82117,Brama Mariacka,city gate,B,violet,,,,,
211,http://www.wikidata.org/entity/Q1641863,https://de.wikipedia.org/wiki/H%C3%A4kertor,,Point(18.65812222 54.3522),2.371,54.3522,18.65812222,5.0,http://www.wikidata.org/entity/Q53060,Straganiarska Gate in Gdańsk,gate,B,violet,,,,,
212,http://www.wikidata.org/entity/Q1775766,https://de.wikipedia.org/wiki/Kloster_Oliva,https://en.wikipedia.org/wiki/Oliwa_Abbey,Point(18.55886389 54.41054167),7.202,54.41054167,18.55886389,5.0,http://www.wikidata.org/entity/Q160742,Former Cistercian Abbey in Oliwa,abbey,B,violet,,,,,
215,http://www.wikidata.org/entity/Q4059233,,"https://en.wikipedia.org/wiki/Academy_of_Fine_Arts,_Gda%C5%84sk",Point(18.64889 54.35056),2.486,54.351,18.64839,5.0,http://www.wikidata.org/entity/Q162633,Academy of Fine Arts in Gdańsk,academy,B,violet,,,,,
227,http://www.wikidata.org/entity/Q4570373,,https://en.wikipedia.org/wiki/Przymorze_Ma%C5%82e,Point(18.5803 54.408),5.937,54.408,18.5803,5.0,http://www.wikidata.org/entity/Q1434401,Przymorze Małe,dzielnica,B,violet,,,,,
228,http://www.wikidata.org/entity/Q7253669,,https://en.wikipedia.org/wiki/Przymorze_Wielkie,Point(18.6011 54.4119),5.346,54.4119,18.6011,5.0,http://www.wikidata.org/entity/Q1434401,Przymorze Wielkie,dzielnica,B,violet,,,,,
230,http://www.wikidata.org/entity/Q8067053,,https://en.wikipedia.org/wiki/Zaspa-M%C5%82yniec,Point(18.5958 54.3926),4.105,54.3926,18.5958,5.0,http://www.wikidata.org/entity/Q1434401,Zaspa-Młyniec,dzielnica,B,violet,,,,,
231,http://www.wikidata.org/entity/Q9380855,,,Point(18.614953 54.377526),2.291,54.377526,18.614953,5.0,http://www.wikidata.org/entity/Q902104,Academy of Tourism and Hotel Management in Gdansk,private university,B,violet,,,,,
234,http://www.wikidata.org/entity/Q9385509,,,Point(18.5391 54.4067),8.07,54.4067,18.5391,5.0,http://www.wikidata.org/entity/Q185187,monumental water forge of Oliwa,watermill,B,violet,,,,,
236,http://www.wikidata.org/entity/Q10971573,,,Point(18.5625 54.411111),7.05,54.411111,18.5625,5.0,http://www.wikidata.org/entity/Q22698,Adam Mickiewicz Park in Gdańsk-Oliwa,park,B,violet,,,,,
237,http://www.wikidata.org/entity/Q11746569,,,Point(18.6638 54.348),2.923,54.348,18.6638,5.0,http://www.wikidata.org/entity/Q16970,Saint Barbara church in Gdańsk,church building,B,violet,,,,,
238,http://www.wikidata.org/entity/Q11811598,,"https://en.wikipedia.org/wiki/Ronald_Reagan_Park,_Gda%C5%84sk",Point(18.6113 54.4133),5.124,54.4133,18.6113,5.0,http://www.wikidata.org/entity/Q22698,Ronald Reagan Park,park,B,violet,,,,,
239,http://www.wikidata.org/entity/Q14507062,,,Point(18.65972 54.35241),2.376,54.35241,18.65972,5.0,http://www.wikidata.org/entity/Q483279,Wikimania 2010,Wikimania,B,violet,,,,,
241,http://www.wikidata.org/entity/Q7191438,https://de.wikipedia.org/wiki/Piecki-Migowo,https://en.wikipedia.org/wiki/Piecki-Migowo,Point(18.5801 54.3577),4.799,54.3577,18.5801,5.0,http://www.wikidata.org/entity/Q1434401,Piecki-Migowo,dzielnica,B,violet,,,,,
242,http://www.wikidata.org/entity/Q7377091,https://de.wikipedia.org/wiki/Rudniki_(Gda%C5%84sk),"https://en.wikipedia.org/wiki/Rudniki,_Gda%C5%84sk",Point(18.7277 54.3483),5.763,54.3483,18.7277,5.0,http://www.wikidata.org/entity/Q1434401,Rudniki,dzielnica,B,violet,,,,,
243,http://www.wikidata.org/entity/Q7752139,https://de.wikipedia.org/wiki/Friedhof_der_nichtexistierenden_Friedh%C3%B6fe,https://en.wikipedia.org/wiki/Cemetery_of_Lost_Cemeteries,Point(18.6428 54.3575),1.767,54.3575,18.6428,5.0,http://www.wikidata.org/entity/Q4989906,Cmentarz Nieistniejących Cmentarzy,monument,B,violet,,,,,
245,http://www.wikidata.org/entity/Q8040724,https://de.wikipedia.org/wiki/Wzg%C3%B3rze_Mickiewicza,https://en.wikipedia.org/wiki/Wzg%C3%B3rze_Mickiewicza,Point(18.607944444 54.342916666),4.284,54.342916666667,18.607944444444,5.0,http://www.wikidata.org/entity/Q1434401,Wzgórze Mickiewicza,dzielnica,B,violet,,,,,
246,http://www.wikidata.org/entity/Q11746337,https://de.wikipedia.org/wiki/St.-Trinitatis-Kirche_(Danzig),,Point(18.6469 54.3459),3.008,54.3459,18.6469,5.0,http://www.wikidata.org/entity/Q16970,Holy Trinity Church,church building,B,violet,,,,,
247,http://www.wikidata.org/entity/Q11747377,https://de.wikipedia.org/wiki/St._Peter_und_Paul_(Danzig),,Point(18.6505 54.3452),3.083,54.3452,18.6505,5.0,http://www.wikidata.org/entity/Q16970,Saints Peter and Paul church in Gdańsk,church building,B,violet,,,,,
248,http://www.wikidata.org/entity/Q11753140,https://de.wikipedia.org/wiki/Leuchtturm_Gda%C5%84sk_Nowy_Port,,Point(18.661004036 54.406342633),3.792,54.406342633429,18.661004036588,5.0,http://www.wikidata.org/entity/Q39715,Old Lighthouse in Gdańsk,lighthouse,B,violet,,,,,
250,http://www.wikidata.org/entity/Q16401652,https://de.wikipedia.org/wiki/Droga_krajowa_89,,Point(18.7011 54.338),5.127,54.338,18.7011,5.0,http://www.wikidata.org/entity/Q1094196,National road 89,national road in Poland,B,violet,,,,,
251,http://www.wikidata.org/entity/Q11772929,https://de.wikipedia.org/wiki/Danziger_Moschee,,Point(18.5724 54.3908),5.37,54.3908,18.5724,5.0,http://www.wikidata.org/entity/Q32815,Gdańsk Mosque,mosque,B,violet,,,,,
252,http://www.wikidata.org/entity/Q11787008,https://de.wikipedia.org/wiki/Muzeum_Gda%C5%84ska,,Point(18.6527 54.3489),2.679,54.3489,18.6527,5.0,http://www.wikidata.org/entity/Q16735822,Gdańsk Historical Museum,history museum,B,violet,,,,,
253,http://www.wikidata.org/entity/Q11788180,https://de.wikipedia.org/wiki/M%C5%82yniska,https://en.wikipedia.org/wiki/M%C5%82yniska,Point(18.6468 54.3722),0.188,54.3722,18.6468,5.0,http://www.wikidata.org/entity/Q1434401,Młyniska,dzielnica,B,violet,,,,,
254,http://www.wikidata.org/entity/Q16569936,https://de.wikipedia.org/wiki/Kr%C3%B3lewskie_Wzg%C3%B3rze,https://en.wikipedia.org/wiki/Kr%C3%B3lewskie_Wzg%C3%B3rze,Point(18.6035 54.3693),3.002,54.3693,18.6035,5.0,http://www.wikidata.org/entity/Q54050,Królewskie Wzgórze,hill,B,violet,,,,,
255,http://www.wikidata.org/entity/Q48842378,https://de.wikipedia.org/wiki/Olivia_Star,,Point(18.570457 54.403635),6.149,54.403635,18.570457,5.0,http://www.wikidata.org/entity/Q1021645,Olivia Star,office building,B,violet,,,,,
257,http://www.wikidata.org/entity/Q557202,https://de.wikipedia.org/wiki/Ankerschmiedeturm,,Point(18.65465 54.34647778),2.959,54.34647778,18.65465,4.0,http://www.wikidata.org/entity/Q12518,Kotwiczników Tower,tower,C,yellow,,,,,
258,http://www.wikidata.org/entity/Q662333,https://de.wikipedia.org/wiki/Schumannhaus_(Danzig),,Point(18.652639 54.348472),2.726,54.34858611,18.65291111,4.0,http://www.wikidata.org/entity/Q3947,Schumanns' House,house,C,yellow,,,,,
262,http://www.wikidata.org/entity/Q5318319,https://de.wikipedia.org/wiki/Sierakowski-Herrenhaus,https://en.wikipedia.org/wiki/Sierakowski_Manor_House,Point(18.563039 54.444578),9.734,54.444578,18.563039,4.0,http://www.wikidata.org/entity/Q811979,Dworek Sierakowskich in Sopot,architectural structure,C,yellow,,,,,
266,http://www.wikidata.org/entity/Q6333059,https://de.wikipedia.org/wiki/Neue_Synagoge_(Gda%C5%84sk-Wrzeszcz),,Point(18.605 54.378),2.932,54.378,18.605,4.0,http://www.wikidata.org/entity/Q811979,New Synagogue in Gdańsk-Wrzeszcz,architectural structure,C,yellow,,,,,
267,http://www.wikidata.org/entity/Q1238680,https://de.wikipedia.org/wiki/Englisches_Haus_(Danzig),,Point(18.655484 54.348651),2.726,54.34870833,18.65565833,4.0,http://www.wikidata.org/entity/Q3947,16 Chlebnicka Street in Gdańsk,house,C,yellow,,,,,
269,http://www.wikidata.org/entity/Q1299247,https://de.wikipedia.org/wiki/Mot%C5%82awa_(Schiff),https://en.wikipedia.org/wiki/Mot%C5%82awa_(ship),Point(18.658819 54.350554),2.56,54.350554,18.658819,4.0,http://www.wikidata.org/entity/Q11446,Motława,ship,C,yellow,,,,,
270,http://www.wikidata.org/entity/Q1342238,https://de.wikipedia.org/wiki/Mennonitenkirche_Danzig,,Point(18.64336111 54.34686111),2.924,54.34686111,18.64336111,4.0,http://www.wikidata.org/entity/Q16970,Mennonite church in Gdańsk,church building,C,yellow,,,,,
271,http://www.wikidata.org/entity/Q941895,https://de.wikipedia.org/wiki/L%C3%B6wenschloss_(Danzig),,Point(18.65173333 54.34890833),2.674,54.34890833,18.65173333,4.0,http://www.wikidata.org/entity/Q3947,Lion's Castle in Gdańsk,house,C,yellow,,,,,
272,http://www.wikidata.org/entity/Q1123290,https://de.wikipedia.org/wiki/Kuhtor_(Danzig),,Point(18.655021 54.346921),2.913,54.346921,18.655021,4.0,http://www.wikidata.org/entity/Q2323517,Cow Gate in Gdańsk,water gate,C,yellow,,,,,
273,http://www.wikidata.org/entity/Q1169510,https://de.wikipedia.org/wiki/Lwi_Dw%C3%B3r,,Point(18.630760684 54.304573339),7.695,54.30454444,18.63061667,4.0,http://www.wikidata.org/entity/Q16974307,Lwi Dwór,dwór,C,yellow,,,,,
277,http://www.wikidata.org/entity/Q9355648,https://de.wikipedia.org/wiki/Kohlenmarkt_(Danzig),https://en.wikipedia.org/wiki/Targ_W%C4%99glowy,Point(18.648 54.351),2.439,54.351,18.648,4.0,http://www.wikidata.org/entity/Q174782,Targ Węglowy,square,C,yellow,,,,,
278,http://www.wikidata.org/entity/Q882785,https://de.wikipedia.org/wiki/Blaues_Lamm,,Point(18.65524444 54.34481944),3.147,54.34481944,18.65524444,4.0,http://www.wikidata.org/entity/Q114768,Błękitny Baranek granary in Gdańsk,granary,C,yellow,,,,,
279,http://www.wikidata.org/entity/Q933004,https://de.wikipedia.org/wiki/Langgarter_Tor,,Point(18.66911667 54.348575),2.992,54.348575,18.66911667,4.0,http://www.wikidata.org/entity/Q82117,Żuławska Gate in Gdańsk,city gate,C,yellow,,,,,
280,http://www.wikidata.org/entity/Q2253051,https://de.wikipedia.org/wiki/Schwanenbastei,,Point(18.65805556 54.35343889),2.237,54.35343889,18.65805556,4.0,http://www.wikidata.org/entity/Q81917,Swan Tower in Gdańsk,fortified tower,C,yellow,,,,,
281,http://www.wikidata.org/entity/Q9170771,https://de.wikipedia.org/wiki/Stadtbibliothek_Danzig_(Geb%C3%A4ude),,Point(18.649556 54.358361),1.618,54.358361,18.649556,4.0,http://www.wikidata.org/entity/Q7075,Library of the Polish Academy of Sciences,library,C,yellow,,,,,
285,http://www.wikidata.org/entity/Q9189566,https://de.wikipedia.org/wiki/Che%C5%82m_(Gda%C5%84sk),"https://en.wikipedia.org/wiki/Che%C5%82m,_Gda%C5%84sk",Point(18.628333 54.341667),3.734,54.341667,18.628333,4.0,http://www.wikidata.org/entity/Q1434401,Chełm,dzielnica,C,yellow,,,,,
286,http://www.wikidata.org/entity/Q1622912,https://de.wikipedia.org/wiki/Hof_der_St.-Georg-Sch%C3%BCtzenbruderschaft,,Point(18.64824444 54.34983611),2.567,54.34983611,18.64824444,4.0,http://www.wikidata.org/entity/Q16974307,Mansion of the Society of Saint George in Gdańsk,dwór,C,yellow,,,,,
287,http://www.wikidata.org/entity/Q1698972,https://de.wikipedia.org/wiki/Johannistor_(Danzig),,Point(18.65776944 54.3515),2.442,54.3515,18.65776944,4.0,http://www.wikidata.org/entity/Q2323517,Świętojańska Gate in Gdańsk,water gate,C,yellow,,,,,
288,http://www.wikidata.org/entity/Q9283411,https://de.wikipedia.org/wiki/Grodzisko_(Gda%C5%84sk),,Point(18.640277777 54.3575),1.814,54.3575,18.640277777778,4.0,http://www.wikidata.org/entity/Q8502,Góra Gradowa,mountain,C,yellow,,,,,
290,http://www.wikidata.org/entity/Q9350090,https://de.wikipedia.org/wiki/Synagoge_(Zoppot),,Point(18.571 54.442),9.207,54.442,18.571,4.0,http://www.wikidata.org/entity/Q34627,Synagogue in Sopot,synagogue,C,yellow,,,,,
291,http://www.wikidata.org/entity/Q11695885,https://de.wikipedia.org/wiki/Lange_Br%C3%BCcke_(Danzig),,Point(18.6568 54.3493),2.669,54.3493,18.6568,4.0,http://www.wikidata.org/entity/Q787113,Długie Pobrzeże,promenade,C,yellow,,,,,
292,http://www.wikidata.org/entity/Q11721154,https://de.wikipedia.org/wiki/Jasie%C5%84_(Gda%C5%84sk),"https://en.wikipedia.org/wiki/Jasie%C5%84,_Gda%C5%84sk",Point(18.56 54.3399),6.859,54.3399,18.56,4.0,http://www.wikidata.org/entity/Q1434401,Jasień,dzielnica,C,yellow,,,,,
293,http://www.wikidata.org/entity/Q11734831,https://de.wikipedia.org/wiki/Kana%C5%82_Raduni,,Point(18.66216 54.35459),2.198,54.35356,18.64777,4.0,http://www.wikidata.org/entity/Q12284,Kanał Raduni,canal,C,yellow,,,,,
